"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"41337037";"Помещение";"78:10:0005218";48,8;"Договор купли-продажи";"03.2017";"03.2017";3200000,00;65573,77;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Верности";"2";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299042
"10700578034";"Помещение";"78:14:0007610";88,4;"Договор купли-продажи";"12.2015";"01.2016";2000000,00;22624,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"15";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299053
"10999780038";"Помещение";"78:34:0415902";62,7;"Договор купли-продажи";"03.2017";"03.2017";5000000,00;79744,82;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"15";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299054
"146334032";"Помещение";"78:11:0006107";230;"Договор купли-продажи";"03.2017";"03.2017";799200,00;3474,78;"12/142";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Ленская";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299056
"10715131035";"Помещение";"78:40:0008341";31,8;"Договор купли-продажи";"03.2017";"03.2017";2540000,00;79874,21;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299058
"95516041";"Помещение";"78:15:0008439";49,3;"Договор купли-продажи";"03.2017";"03.2017";2440000,00;49492,90;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солдата Корзуна";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488299069
"101022040";"Помещение";"78:12:0007144";57,6;"Договор купли-продажи";"03.2017";"03.2017";1270000,00;22048,61;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Бабушкина";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6488299071
"128623036";"Помещение";"78:13:0007408";44,1;"Договор купли-продажи";"03.2017";"03.2017";1900000,00;43083,90;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Белградская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488299078
"177155038";"Помещение";"78:34:0004003";45;"Договор купли-продажи";"03.2017";"03.2017";1370000,00;30444,44;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Ланское";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488299086
"167309038";"Помещение";"78:34:0410903";32,2;"Договор купли-продажи";"03.2017";"03.2017";2540000,00;78881,99;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Королёва";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299089
"124918040";"Помещение";"78:12:0006341";104,9;"Договор купли-продажи";"03.2017";"03.2017";1240000,00;11820,78;"15/60";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6488299092
"10205971033";"Помещение";"78:06:0220603";54;"Договор купли-продажи";"02.2017";"03.2017";3780000,00;70000,00;;"Жилое помещение";;;;"Ипотека";;"квартира";"40263565000";"Г.Санкт-Петербург";;;;"Железноводская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6488299093
"462621000";"Помещение";"78:14:0007610";71;"Договор купли-продажи";"12.2016";"03.2017";7349464,00;103513,58;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299094
"75645006";"Помещение";"78:42:0018238";41,9;"Договор купли-продажи";"03.2017";"03.2017";1650000,00;39379,47;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40294501000";"Г.Санкт-Петербург";;"Пушкин";;"Сапёрная";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488299102
"198419037";"Помещение";"78:10:0005136";93,8;"Договор купли-продажи";"03.2017";"03.2017";4000000,00;42643,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кондратьевский";"11";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488299103
"144445037";"Помещение";"78:10:0005217";50,6;"Договор купли-продажи";"03.2017";"03.2017";3920000,00;77470,36;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Софьи Ковалевской";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488299106
"169074040";"Помещение";"78:12:0006313";44,4;"Договор купли-продажи";"03.2017";"03.2017";2690000,00;60585,59;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солидарности";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488299107
"103134037";"Помещение";"78:10:0005543";67;"Договор купли-продажи";"03.2017";"03.2017";959509,00;14321,03;"13/126";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Луначарского";"4";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299108
"76457000";"Помещение";"78:34:0415902";50,3;"Договор купли-продажи";"03.2017";"03.2017";4160000,00;82703,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"20";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488299109
"10996850038";"Помещение";"78:34:0004155";38,5;"Договор купли-продажи";"02.2017";"03.2017";1350000,00;35064,94;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299117
"378168000";"Помещение";"78:37:0017124";27,7;"Договор купли-продажи";"11.2016";"03.2017";2625000,00;94765,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Понтонная";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299121
"92036032";"Помещение";"78:11:0006072";30,8;"Договор купли-продажи";"03.2017";"03.2017";1700000,00;55194,81;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278561000";"Г.Санкт-Петербург";;;;"Апрельская";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299131
"193405037";"Помещение";"78:10:0005162";182,4;"Договор купли-продажи";"03.2017";"03.2017";190989,00;1047,09;"13/123";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пискарёвский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299135
"70655006";"Помещение";"78:42:0018309";60,4;"Договор купли-продажи";"03.2017";"03.2017";500000,00;8278,15;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Детскосельский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488299137
"11596214040";"Помещение";"78:12:0006355";101,2;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;19762,85;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488299140
"116735037";"Помещение";"78:10:0005538";60,8;"Договор купли-продажи";"07.2015";"03.2017";3586400,00;58986,84;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;;"Ольги Форш";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488299141
"122882040";"Помещение";"78:12:0006345";43,6;"Договор купли-продажи";"03.2017";"03.2017";1400000,00;32110,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488299153
"35693041";"Помещение";"78:15:0810301";30,9;"Договор купли-продажи";"03.2017";"03.2017";700000,00;22653,72;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276567000";"Г.Санкт-Петербург";;;;"Двинская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488299167
"10323561035";"Помещение";"78:40:0008391";77,1;"Договор купли-продажи";"03.2017";"03.2017";453000,00;5875,49;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Казакова";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6488299168
"10540463038";"Помещение";"78:34:0004009";31,2;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;64102,56;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Земледельческая";"12";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488299170
"42957037";"Помещение";"78:10:0522301";52,2;"Договор купли-продажи";"03.2017";"03.2017";2350000,00;45019,16;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Верности";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488299180
"478628000";"Помещение";"78:40:0008339";34,1;"Договор купли-продажи";"03.2017";"03.2017";3500000,00;102639,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"11";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299182
"67971038";"Помещение";"78:34:0412501";45,6;"Договор купли-продажи";"03.2017";"03.2017";2600000,00;57017,54;"1/9";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270565000";"Г.Санкт-Петербург";;;;"Ольховая";"9";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299184
"559985000";"Помещение";"78:10:0005125";35,2;"Договор купли-продажи";"03.2017";"03.2017";1600000,00;45454,55;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"13";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2017";"Не указан";"Не указан";"Сделка";6488299186
"131350035";"Помещение";"78:40:0008304";51,2;"Договор купли-продажи";"03.2017";"03.2017";3000000,00;58593,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Казакова";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488299192
"80543033";"Помещение";"78:06:0220601";154,9;"Договор купли-продажи";"02.2017";"03.2017";17020000,00;109877,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Наличная";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299197
"12227932039";"Помещение";"78:36:0013101";73,4;"Договор купли-продажи";"03.2017";"03.2017";1700000,00;23160,76;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"21";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488299204
"462237000";"Помещение";"78:07:0003054";55;"Договор купли-продажи";"12.2016";"03.2017";8000000,00;145454,55;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Чапаева";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299211
"172057035";"Помещение";"78:40:0008341";44,4;"Договор купли-продажи";"03.2017";"03.2017";1400000,00;31531,53;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Захарова";"2";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488299214
"42960034";"Помещение";"78:14:0007646";30,9;"Договор купли-продажи";"03.2017";"03.2017";1200000,00;38834,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Космонавтов";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488299215
"62979005";"Помещение";"78:40:0019356";36,6;"Договор купли-продажи";"03.2017";"03.2017";2500000,00;68306,01;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290501000";"Г.Санкт-Петербург";;"Петергоф";;"Чебышевская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488299232
"515704000";"Помещение";"78:11:0006161";57,8;"Договор купли-продажи";"12.2016";"03.2017";2350000,00;40657,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ириновский";"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299240
"60695032";"Помещение";"78:11:0006081";55,4;"Договор купли-продажи";"03.2017";"03.2017";2440000,00;44043,32;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Бестужевская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6488299242
"108794038";"Помещение";"78:34:0004105";62;"Договор купли-продажи";"03.2017";"03.2017";4000000,00;64516,13;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Богатырский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488299243
"100760034";"Помещение";"78:14:0007687";47,7;"Договор купли-продажи";"03.2017";"03.2017";1950000,00;40880,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6488299244
"149220036";"Помещение";"78:13:0007412";65,1;"Договор купли-продажи";"03.2017";"03.2017";2650000,00;40706,61;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Будапештская";"5";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488299246
"467382000";"Помещение";"78:14:0007610";74,7;"Договор купли-продажи";"12.2016";"03.2017";5100000,00;68273,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488299249
"112258042";"Помещение";"78:31:0001132";97,3;"Договор купли-продажи";"03.2017";"03.2017";600000,00;6166,50;"19/68";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Марата";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488299251
"128446035";"Помещение";"78:40:0008311";45,4;"Договор купли-продажи";"03.2017";"03.2017";1303026,00;28701,01;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488299255
"37207002";"Помещение";"78:37:0017420";43,7;"Договор купли-продажи";"02.2016";"02.2016";1781654,00;40770,11;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277551000";"Г.Санкт-Петербург";;;"Металлострой";"Плановая";"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488299262
"632995039";"Помещение";"78:36:0005514";46,8;"Договор купли-продажи";"03.2017";"03.2017";453026,00;9680,04;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Художников";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488299263
"55862032";"Помещение";"78:11:0006047";30,9;"Договор купли-продажи";"03.2017";"03.2017";1400000,00;45307,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278562000";"Г.Санкт-Петербург";;;;"Якорная";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488299264
