"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"85012031";"Помещение";"78:07:0003115";112,9;"Договор купли-продажи";"12.2016";"12.2016";1431400,00;12678,48;"302/850";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ординарная";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6485306136
"49774034";"Помещение";"78:14:0007553";41,4;"Договор купли-продажи";"12.2016";"12.2016";1950000,00;47101,45;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Костюшко";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6485306138
"23569003";"Помещение";"78:34:1030801";41,5;"Договор купли-продажи";"12.2016";"12.2016";2880000,00;69397,59;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40280501000";"Г.Санкт-Петербург";;"Кронштадт";;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6485306150
"112460037";"Помещение";"78:10:0005146";45,2;"Договор купли-продажи";"12.2016";"12.2016";3135000,00;69358,41;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273565000";"Г.Санкт-Петербург";;;;"Мечникова";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6485306161
"7810034";"Здание";"78:14:0007528";438,9;"Договор купли-продажи";"10.2016";"12.2016";950000000,00;2164502,16;;"Нежилое помещение";;"1";;"Ипотека";;"Комплекс очистных сооружений";"40284561000";"Г.Санкт-Петербург";;;;"Черниговская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6485306174
"11865072038";"Помещение";"78:34:0415902";64,9;"Договор купли-продажи";"11.2016";"12.2016";4500000,00;69337,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"17";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6485306188
"207283000";"Помещение";"78:42:0015106";40,5;"Договор купли-продажи";"12.2016";"12.2016";2200000,00;54320,99;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Пушкинская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6485306203
"62554032";"Помещение";"78:11:0006032";46,5;"Договор купли-продажи";"12.2016";"12.2016";2572000,00;55311,83;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278563000";"Г.Санкт-Петербург";;;;"Гранитная";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6485306221
"148219035";"Помещение";"78:40:0008479";31,9;"Договор купли-продажи";"12.2016";"12.2016";2700000,00;84639,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"2-я Комсомольская";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6485306222
"101563034";"Помещение";"78:14:0007679";44,9;"Договор купли-продажи";"12.2016";"12.2016";1966000,00;43786,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284565000";"Г.Санкт-Петербург";;;;"Пулковская";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1992";"Не указан";"Не указан";"Сделка";6485306224
