"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"478628000";"Помещение";"78:40:0008339";34,1;"Договор купли-продажи";"03.2017";"03.2017";3500000,00;102639,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"11";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304543
"47458036";"Помещение";"78:13:0007415";42,3;"Договор купли-продажи";"03.2017";"03.2017";2300000,00;54373,52;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Димитрова";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488304545
"11598819040";"Помещение";"78:12:0006355";86,4;"Договор купли-продажи";"02.2017";"03.2017";4098000,00;47430,56;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"23";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488304550
"195283040";"Помещение";"78:12:0635101";44,6;"Договор купли-продажи";"03.2017";"03.2017";2235000,00;50112,11;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488304551
"480212000";"Помещение";"78:11:0005608";38;"Договор купли-продажи";"03.2017";"03.2017";2700000,00;71052,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"17";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304555
"724949039";"Помещение";"78:36:0005510";136,8;"Договор купли-продажи";"02.2017";"03.2017";8500000,00;62134,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488304557
"11063962039";"Помещение";"78:36:0013101";33,6;"Договор купли-продажи";"03.2017";"03.2017";1899283,25;56526,29;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"22";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488304566
"101141037";"Помещение";"78:10:0005555";49,7;"Договор купли-продажи";"03.2017";"03.2017";2170000,00;43661,97;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Луначарского";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488304567
"10531113042";"Помещение";"78:31:0001275";88,8;"Договор купли-продажи";"03.2017";"03.2017";7000000,00;78828,83;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40298564000";"Г.Санкт-Петербург";;;;"Потёмкинская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304575
"148195035";"Помещение";"78:40:0008479";56,4;"Договор купли-продажи";"02.2017";"03.2017";3330000,00;59042,55;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"2-я Комсомольская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6488304588
"56656040";"Помещение";"78:12:0006320";51,8;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;38610,04;"1/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Клочков";"8";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304589
"70872002";"Помещение";"78:37:1711201";57,3;"Договор купли-продажи";"03.2017";"03.2017";500000,00;8726,00;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Трудящихся";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488304591
"81002040";"Помещение";"78:12:0006308";29,3;"Договор купли-продажи";"02.2017";"03.2017";2850000,00;97269,62;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285567000";"Г.Санкт-Петербург";;;;"Антонова-Овсеенко";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488304600
"80318005";"Помещение";"78:40:2052801";58,4;"Договор купли-продажи";"01.2016";"01.2016";550000,00;9417,81;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290502000";"Г.Санкт-Петербург";;"Ломоносов";;"Богумиловская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488304601
"11652703037";"Помещение";"78:10:0005125";60;"Договор купли-продажи";"03.2017";"03.2017";3800000,00;63333,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Блюхера";"18";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488304603
"121638034";"Помещение";"78:14:0007703";35,6;"Договор купли-продажи";"02.2017";"03.2017";2240000,00;62921,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284564000";"Г.Санкт-Петербург";;;;"Штурманская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1993";"Не указан";"Не указан";"Сделка";6488304605
"10201243002";"Помещение";"78:37:0017201";55,3;"Договор купли-продажи";"03.2017";"03.2017";1760000,00;31826,40;"21/35";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Комсомольского канала";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488304617
"37207002";"Помещение";"78:37:0017420";43,7;"Договор купли-продажи";"02.2016";"02.2016";1781654,00;40770,11;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277551000";"Г.Санкт-Петербург";;;"Металлострой";"Плановая";"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488304626
"104143038";"Помещение";"78:34:0412201";65,9;"Договор купли-продажи";"03.2017";"03.2017";1640000,00;24886,19;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488304637
"10191517006";"Помещение";"78:42:0018304";74,5;"Договор купли-продажи";"12.2016";"03.2017";1957292,00;26272,38;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Ростовская (Славянка)";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6488304641
"82900041";"Помещение";"78:15:0008404";57,1;"Договор купли-продажи";"03.2017";"03.2017";2800000,00;49036,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6488304643
"98289035";"Помещение";"78:40:0008309";60,4;"Договор купли-продажи";"03.2017";"03.2017";3695000,00;61175,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488304646
"83332035";"Помещение";"78:40:0008460";326,1;"Договор купли-продажи";"03.2017";"03.2017";1150000,00;3526,53;"23/242";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Народного Ополчения";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488304650
"286144000";"Помещение";"78:14:0007517";64;"Договор купли-продажи";"03.2017";"03.2017";8266000,00;129156,25;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304651
"120528041";"Помещение";"78:15:0008047";52;"Договор купли-продажи";"03.2017";"03.2017";800000,00;15384,62;"12/30";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6488304656
"203661040";"Помещение";"78:12:0006319";24,4;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;81967,21;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Пятилеток";"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6488304658
"38740030";"Помещение";"78:32:0001710";105,9;"Договор купли-продажи";"03.2017";"03.2017";6880000,00;64966,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40262564000";"Г.Санкт-Петербург";;;;"Рузовская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488304665
"264207038";"Помещение";"78:34:0415902";84,6;"Договор купли-продажи";"03.2017";"03.2017";2500000,00;29550,83;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Оптиков";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488304668
"107242032";"Помещение";"78:11:0006105";76,1;"Договор купли-продажи";"02.2017";"03.2017";1780000,00;23390,28;"7/58";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Наставников";"1";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488304670
"140901037";"Помещение";"78:10:0005216";46,5;"Договор купли-продажи";"03.2017";"03.2017";2490000,00;53548,39;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488304678
"10876124042";"Помещение";"78:31:0151502";95,6;"Договор купли-продажи";"02.2017";"03.2017";1536000,00;16066,95;;"Жилое помещение";;;;"Ипотека";;"квартира";"40298565000";"Г.Санкт-Петербург";;;;"Кременчугская";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488304684
"103396042";"Помещение";"78:31:0001487";122,6;"Договор купли-продажи";"03.2017";"03.2017";465633,00;3797,99;"16/94";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298564000";"Г.Санкт-Петербург";;;;"Конная";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488304692
"164430041";"Помещение";"78:15:0008443";80,3;"Договор купли-продажи";"02.2017";"03.2017";500000,00;6226,65;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Народного Ополчения";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488304693
"41337037";"Помещение";"78:10:0005218";48,8;"Договор купли-продажи";"03.2017";"03.2017";3200000,00;65573,77;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Верности";"2";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488304697
"26207000";"Помещение";"78:36:0013101";36;"Договор купли-продажи";"02.2017";"03.2017";1982038,05;55056,61;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"22";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6488304705
"177155038";"Помещение";"78:34:0004003";45;"Договор купли-продажи";"03.2017";"03.2017";1370000,00;30444,44;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Ланское";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488304707
"135927035";"Помещение";"78:40:0008309";50;"Договор купли-продажи";"02.2017";"03.2017";500000,00;10000,00;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488304708
"1069338004";"Земельный участок";"78:38:0011111";1280;"Договор купли-продажи";"02.2017";"03.2017";49982329,61;39048,70;;"Земли населенных пунктов";;;;"Ипотека";;;"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488304711
"122022032";"Помещение";"78:11:0006041";44,4;"Договор купли-продажи";"03.2017";"03.2017";2900000,00;65315,32;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278562000";"Г.Санкт-Петербург";;;;"Петра Смородина";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488304716
"88629042";"Помещение";"78:31:0151503";91,7;"Договор купли-продажи";"03.2017";"03.2017";1360000,00;14830,97;"18/60";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298565000";"Г.Санкт-Петербург";;;;"Гончарная";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488304722
"266932000";"Помещение";"78:14:0007517";32,4;"Договор купли-продажи";"02.2017";"03.2017";3000000,00;92592,59;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304727
"56656040";"Помещение";"78:12:0006320";51,8;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;38610,04;"1/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Клочков";"8";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304730
"58715032";"Помещение";"78:11:0006079";31;"Договор купли-продажи";"03.2017";"03.2017";2080000,00;67096,77;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Блюхера";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304731
"143057040";"Помещение";"78:12:0007160";30,4;"Договор купли-продажи";"03.2017";"03.2017";1350000,00;44407,89;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"1-й Рабфаковский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304741
"483948000";"Помещение";"78:14:0007642";104,2;"Договор купли-продажи";"03.2017";"03.2017";10260000,00;98464,49;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Московский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304745
"106324036";"Помещение";"78:13:0007418";44,7;"Договор купли-продажи";"03.2017";"03.2017";1072000,00;23982,10;"14/30";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Софийская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488304748
"80381042";"Помещение";"78:31:0001197";199,2;"Договор купли-продажи";"03.2017";"03.2017";1600000,00;8032,13;"31/142";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Фурштатская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488304749
"30734037";"Помещение";"78:10:0005550";30,8;"Договор купли-продажи";"03.2017";"03.2017";1800000,00;58441,56;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;"Ленинград";"Брянцева";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488304755
"157784041";"Помещение";"78:15:0008431";31,8;"Договор купли-продажи";"02.2017";"03.2017";1190000,00;37421,38;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276563000";"Г.Санкт-Петербург";;;;"Лёни Голикова";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488304756
"121376034";"Помещение";"78:14:0007703";34,7;"Договор купли-продажи";"02.2016";"02.2016";2720000,00;78386,17;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284564000";"Г.Санкт-Петербург";;;;"Штурманская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6488304762
"90063002";"Помещение";"78:37:0017522";39,9;"Договор купли-продажи";"02.2017";"03.2017";1260000,00;31578,95;"2/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277553000";"Г.Санкт-Петербург";;;"Понтонный";"Варвары Петровой";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488304763
"157104035";"Помещение";"78:40:0008480";40,6;"Договор купли-продажи";"03.2017";"03.2017";2400000,00;59113,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"13";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488304767
"53760032";"Помещение";"78:11:0006104";58,4;"Договор купли-продажи";"03.2017";"03.2017";2500000,00;42808,22;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энтузиастов";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488304770
"10905911040";"Помещение";"78:12:0006355";40;"Договор купли-продажи";"03.2017";"03.2017";2930000,00;73250,00;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"23";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488304771
"61692041";"Помещение";"78:15:0008405";60,7;"Договор купли-продажи";"03.2017";"03.2017";453026,00;7463,36;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"10";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488304772
"121834036";"Помещение";"78:13:0007412";74,5;"Договор купли-продажи";"01.2016";"01.2016";3000000,00;40268,46;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Турку";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6488304782
"31984037";"Помещение";"78:10:0005550";44,7;"Договор купли-продажи";"02.2017";"03.2017";2374000,00;53109,62;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;"Ленинград";"Брянцева";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488304794
"132107036";"Помещение";"78:13:0007410";54,3;"Договор купли-продажи";"03.2017";"03.2017";2963000,00;54567,22;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Белградская";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488304797
"465719000";"Помещение";"78:14:0007610";41,3;"Договор купли-продажи";"02.2017";"03.2017";2900000,00;70217,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488304811
"107242032";"Помещение";"78:11:0006105";76,1;"Договор купли-продажи";"02.2017";"03.2017";1780000,00;23390,28;"7/58";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Наставников";"1";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488304817
"10926429039";"Помещение";"78:36:0005509";108,1;"Договор купли-продажи";"02.2016";"02.2016";5060000,00;46808,51;"1/2";"Жилое помещение";;;;"Ипотека";;"квартира";"40000000000";"Г.Санкт-Петербург";;;;;"13";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488304819
