"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"112122038";"Помещение";"78:34:0004105";28,8;"Договор купли-продажи";"05.2016";"06.2016";2000000,00;69444,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Богатырский";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6477973875
"46156034";"Помещение";"78:14:0007681";31;"Договор купли-продажи";"10.2016";"10.2016";1940000,00;62580,65;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Космонавтов";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6477974031
"59964031";"Помещение";"78:07:0003112";192,7;"Договор купли-продажи";"10.2016";"10.2016";1000000,00;5189,41;"187/2724";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Большой П.С.";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6477974068
"10616068038";"Помещение";"78:34:0004155";41,7;"Договор купли-продажи";"04.2016";"06.2016";1650000,00;39568,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Оптиков";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6477974078
"14621006";"Земельный участок";"78:42:1830603";257779;"Договор купли-продажи";"04.2016";"06.2016";189473684,00;735,02;"12889/257779";"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;"Тярлево";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6477974105
"10844972037";"Помещение";"78:10:0005211";39,9;"Договор купли-продажи";"08.2016";"09.2016";2970000,00;74436,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Северный";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6477974302
"11595775040";"Помещение";"78:12:0006355";40,2;"Договор купли-продажи";"09.2016";"10.2016";2535000,00;63059,70;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6477974313
"69833035";"Помещение";"78:40:0847601";79,7;"Договор купли-продажи";"02.2016";"02.2016";900000,00;11292,35;"46/224";"Жилое помещение";;;;"Ипотека";56;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Лётчика Пилютова";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6477974318
"10454156030";"Помещение";"78:32:0008003";26,3;"Договор купли-продажи";"07.2016";"08.2016";1820000,00;69201,52;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6477974457
"209873040";"Помещение";"78:12:0006323";78,7;"Договор купли-продажи";"02.2016";"02.2016";5730000,00;72808,13;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Российский";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477974499
"73063030";"Помещение";"78:32:0001094";416,7;"Договор купли-продажи";"10.2016";"10.2016";1200000,00;2879,77;"26/234";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Малая Морская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6477974582
"75246005";"Помещение";"78:40:0020539";55,9;"Договор купли-продажи";"02.2016";"02.2016";660000,00;11806,80;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290502000";"Г.Санкт-Петербург";;"Ломоносов";;"Дворцовый";"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6477974633
"165542040";"Помещение";"78:12:0007137";79,4;"Договор купли-продажи";"10.2016";"10.2016";1440000,00;18136,02;"10/56";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Седова";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6477974722
"59411030";"Помещение";"78:32:0001086";54,3;"Договор купли-продажи";"10.2016";"10.2016";1500000,00;27624,31;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Декабристов";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477974772
"262996038";"Помещение";"78:34:0415601";41,8;"Договор купли-продажи";"04.2016";"05.2016";2000000,00;47846,89;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Оптиков";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6477974903
"156409035";"Помещение";"78:40:0000000";57,7;"Договор купли-продажи";"10.2016";"10.2016";600000,00;10398,61;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279501000";"Г.Санкт-Петербург";;"Красное Село";;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6477975152
"151459038";"Помещение";"78:34:0004105";64,8;"Договор купли-продажи";"05.2016";"05.2016";453026,00;6991,14;"5/42";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6477975155
"11034339039";"Помещение";"78:36:0013101";34;"Договор купли-продажи";"09.2016";"10.2016";2150000,00;63235,29;"3/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"17";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6477975318
"109114034";"Помещение";"78:14:0007555";35,7;"Договор купли-продажи";"07.2008";"10.2016";2950000,00;82633,05;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"1";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6477975335
"76028030";"Помещение";"78:32:0001635";167,9;"Договор купли-продажи";"06.2016";"07.2016";560000,00;3335,32;"8/117";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6477975426
"10236349006";"Здание";"78:42:1812202";395,5;"Договор купли-продажи";"01.2016";"01.2016";3700000,00;9355,25;;"Жилое помещение";;"3";;"Ипотека";;"Жилом дом";"40294501000";"Г.Санкт-Петербург";;"Пушкин";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6477975439
"78012002";"Помещение";"78:37:0017413";60,9;"Договор купли-продажи";"09.2008";"10.2016";3828000,00;62857,14;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277551000";"Г.Санкт-Петербург";;;"Металлострой";"Полевая";"2";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6477975504
"147035032";"Помещение";"78:11:0006063";491,4;"Договор купли-продажи";"10.2016";"10.2016";453000,00;921,86;"27/302";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278562000";"Г.Санкт-Петербург";;;;"Тарасова";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477975574
"152315032";"Помещение";"78:11:0006109";39,9;"Договор купли-продажи";"05.2016";"05.2016";3000000,00;75187,97;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энтузиастов";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6477975625
"134263041";"Помещение";"78:15:0008431";48,8;"Договор купли-продажи";"05.2016";"06.2016";2200000,00;45081,97;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дачный";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6477975642
"100225042";"Помещение";"78:31:0001290";27,8;"Договор купли-продажи";"02.2016";"04.2016";800000,00;28776,98;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Казанская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6477976314
"165711034";"Помещение";"78:14:0007693";61,2;"Договор купли-продажи";"10.2016";"10.2016";1500000,00;24509,80;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дунайский";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477976373
"670450039";"Помещение";"78:36:0005529";64,7;"Договор купли-продажи";"12.2015";"01.2016";4200000,00;64914,99;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Есенина";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6477976452
"95845037";"Помещение";"78:10:0005535";67,5;"Договор купли-продажи";"10.2016";"10.2016";2237000,00;33140,74;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Культуры";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6477976483
"33351032";"Помещение";"78:11:0006113";38,8;"Договор купли-продажи";"06.2016";"06.2016";2597000,00;66932,99;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6477976523
"15741006";"Земельный участок";"78:42:1812202";526;"Договор купли-продажи";"01.2016";"01.2016";2000000,00;3802,28;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"40294501000";"Г.Санкт-Петербург";;"Пушкин";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6477976648
"658139039";"Помещение";"78:36:0005514";43,9;"Договор купли-продажи";"09.2016";"09.2016";700000,00;15945,33;"15/27";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6477976785
"347537000";"Земельный участок";"78:34:0428601";36065;"Договор купли-продажи";"09.2016";"09.2016";2000000000,00;55455,43;;"Земли населенных пунктов";;;;"Ипотека";;;"40270566000";"Г.Санкт-Петербург";;;;"Глухарская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477976805
"645719039";"Помещение";"78:36:0005517";58,1;"Договор купли-продажи";"06.2016";"07.2016";2723000,00;46867,47;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энгельса";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477976885
"98729034";"Помещение";"78:14:0770104";61,2;"Договор купли-продажи";"02.2016";"02.2016";1360000,00;22222,22;"162/437";"Жилое помещение";;;;"Ипотека";43,7;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6477976913
"66901036";"Помещение";"78:13:0007438";50,4;"Договор купли-продажи";"08.2016";"08.2016";1198000,00;23769,84;"2/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Купчинская";"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6477976987
"10164569031";"Земельный участок";"78:07:0003189";8552;"Договор купли-продажи";"10.2016";"10.2016";20824000,00;2434,99;;"Земли населенных пунктов";;;;"Ипотека";;;"40288565000";"Г.Санкт-Петербург";;;;"Петровский";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477976993
"10554887038";"Помещение";"78:34:0415601";31,8;"Договор купли-продажи";"07.2016";"07.2016";1850000,00;58176,10;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"13";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6477977132
"428459000";"Помещение";"78:40:0008341";34,4;"Договор купли-продажи";"10.2016";"10.2016";1950000,00;56686,05;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Казакова";"21";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477977158
"179848000";"Помещение";"78:36:0013101";33,7;"Договор купли-продажи";"06.2016";"07.2016";893000,00;26498,52;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477977173
"267540038";"Помещение";"78:34:0415601";44,5;"Договор купли-продажи";"10.2016";"10.2016";650000,00;14606,74;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"20";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477977253
"10438728040";"Помещение";"78:12:0716801";472;"Договор купли-продажи";"10.2016";"10.2016";2000000,00;4237,29;"16/340";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Запорожская";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6477977403
"113864040";"Помещение";"78:12:0006344";45,2;"Договор купли-продажи";"10.2016";"10.2016";2250000,00;49778,76;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285565000";"Г.Санкт-Петербург";;;;"Народная";"2";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6477977485
"83704042";"Помещение";"78:31:0001198";60,6;"Договор купли-продажи";"09.2016";"09.2016";4000000,00;66006,60;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Чернышевского";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6477977529
"110333040";"Помещение";"78:12:0006341";45,8;"Договор купли-продажи";"10.2016";"10.2016";750000,00;16375,55;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285565000";"Г.Санкт-Петербург";;;;"Народная";"2";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6477977629
"10418189036";"Помещение";"78:13:0741201";44,6;"Договор купли-продажи";"09.2016";"09.2016";3950000,00;88565,02;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"21";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6477977646
"10875624042";"Помещение";"78:31:0151502";112,5;"Договор купли-продажи";"12.2015";"01.2016";5900000,00;52444,44;;"Жилое помещение";;;;"Ипотека";;"квартира";"40298565000";"Г.Санкт-Петербург";;;;"Кременчугская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6477977713
"54243032";"Помещение";"78:11:0006104";69,2;"Договор купли-продажи";"05.2016";"05.2016";150000,00;2167,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энтузиастов";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6477977736
"81920031";"Помещение";"78:07:0003095";135,9;"Договор купли-продажи";"03.2016";"03.2016";1310000,00;9639,44;"179/956";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Малый П.С.";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6477977853
"28695002";"Помещение";"78:37:0017115";45,2;"Договор купли-продажи";"03.2008";"10.2016";1650000,00;36504,42;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Анисимова";"6";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6477977923
"153389034";"Помещение";"78:14:0007544";23,9;"Договор купли-продажи";"09.2016";"10.2016";1980000,00;82845,19;"1/2";"Жилое помещение";;;;"Ипотека";14;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6477977940
"64146033";"Помещение";"78:06:0002078";101,3;"Договор купли-продажи";"03.2016";"03.2016";1300000,00;12833,17;"25/148";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"17-я В.О.";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6477978036
"77716031";"Помещение";"78:07:0003008";232,8;"Договор купли-продажи";"10.2016";"10.2016";650000,00;2792,10;"140/1707";"Жилое помещение";;;;"Ипотека";;"Квартира";"40288563000";"Г.Санкт-Петербург";;;;"Куйбышева";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6477978127
"231941000";"Помещение";"78:14:0007517";63,4;"Договор купли-продажи";"10.2016";"10.2016";1800000,00;28391,17;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477978151
"186697000";"Помещение";"78:14:0007525";59,2;"Договор купли-продажи";"04.2016";"04.2016";1300000,00;21959,46;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Киевская";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477978190
"202155000";"Помещение";"78:11:0005608";59,4;"Договор купли-продажи";"05.2016";"05.2016";3001040,00;50522,56;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477978412
"360428000";"Помещение";"78:36:0013101";60,4;"Договор купли-продажи";"09.2016";"10.2016";910000,00;15066,23;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6477978578
"10253426033";"Помещение";"78:06:0002209";48,3;"Договор купли-продажи";"10.2016";"10.2016";2863000,00;59275,36;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Нахимова";"11";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6477978600
