"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"79034040";"Помещение";"78:12:0007134";81;"Договор купли-продажи";"04.2016";"05.2016";1100000,00;13580,25;"8/55";"Жилое помещение";;;;"Ипотека";55,4;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471861323
"11595360040";"Помещение";"78:12:0006355";38,4;"Договор купли-продажи";"04.2016";"05.2016";1980000,00;51562,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471861324
"26678000";"Помещение";"78:34:0004366";41;"Договор купли-продажи";"04.2016";"05.2016";2360000,00;57560,98;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471861325
"82521037";"Помещение";"78:10:0005217";31,9;"Договор купли-продажи";"04.2016";"05.2016";800000,00;25078,37;"106/319";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Карпинского";"2";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6471861335
"11409486035";"Помещение";"78:40:0008339";67,9;"Договор купли-продажи";"04.2016";"05.2016";4300000,00;63328,42;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279562000";"Г.Санкт-Петербург";;;;"Адмирала Коновалова";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471861336
"116048041";"Помещение";"78:15:0843402";41,8;"Договор купли-продажи";"04.2016";"05.2016";3060000,00;73205,74;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40276562000";"Г.Санкт-Петербург";;;;"Бурцева";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6471861340
"150429036";"Помещение";"78:13:0007412";31,9;"Договор купли-продажи";"04.2016";"05.2016";1400000,00;43887,15;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Будапештская";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6471861348
"103721042";"Помещение";"78:31:0001487";114,6;"Договор купли-продажи";"04.2016";"05.2016";750000,00;6544,50;"30/85";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298564000";"Г.Санкт-Петербург";;;;"Конная";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6471861349
"106819037";"Помещение";"78:10:0005221";44,3;"Договор купли-продажи";"04.2016";"05.2016";3195000,00;72121,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273565000";"Г.Санкт-Петербург";;;;"Меншиковский";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471861353
"161472037";"Помещение";"78:10:0005549";45;"Договор купли-продажи";"04.2016";"05.2016";3100000,00;68888,89;"1/2";"Жилое помещение";;;;"Ипотека";30,1;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ушинского";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471861355
"98268040";"Помещение";"78:12:0006302";59,3;"Договор купли-продажи";"04.2016";"05.2016";1500000,00;25295,11;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Крыленко";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471861356
"67250033";"Помещение";"78:06:0002044";74,2;"Договор купли-продажи";"04.2016";"05.2016";6200000,00;83557,95;;"Жилое помещение";;;;"Ипотека";37;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Малый В.О.";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471861365
"42032030";"Помещение";"78:32:0001168";163,6;"Договор купли-продажи";"04.2016";"05.2016";1400000,00;8557,46;"21/109";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6471861370
"138583032";"Помещение";"78:11:0006057";48,2;"Договор купли-продажи";"04.2016";"05.2016";2740000,00;56846,47;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Среднеохтинский";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471861371
"35691041";"Помещение";"78:15:0810301";31,5;"Договор купли-продажи";"04.2016";"05.2016";2000000,00;63492,06;;"Жилое помещение";;;;"Ипотека";18,1;"Квартира";"40276567000";"Г.Санкт-Петербург";;;;"Двинская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471861372
"201840037";"Помещение";"78:10:0005538";40,9;"Договор купли-продажи";"04.2016";"05.2016";450000,00;11002,45;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6471861374
"11359999039";"Помещение";"78:36:0000000";39,8;"Договор купли-продажи";"04.2016";"05.2016";2280000,00;57286,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Парголово";;"25";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6471861383
"55454030";"Помещение";"78:32:0001620";130,4;"Договор купли-продажи";"04.2016";"05.2016";800000,00;6134,97;"11/88";"Жилое помещение";;;;"Ипотека";87,7;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Гороховая";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6471861387
"692319039";"Помещение";"78:36:0005527";50,9;"Договор купли-продажи";"04.2016";"05.2016";3595000,00;70628,68;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Культуры";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471861390
