"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"184744000";"Помещение";"78:06:0002059";49,7;"Договор купли-продажи";"10.2016";"11.2016";1923772,74;38707,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Реки Смоленки";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6482918634
"194482037";"Помещение";"78:10:0005535";39,6;"Договор купли-продажи";"11.2016";"11.2016";2000000,00;50505,05;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Культуры";"15";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6482918650
"134026034";"Помещение";"78:14:0767801";58,3;"Договор купли-продажи";"11.2016";"11.2016";1000000,00;17152,66;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Витебский";"5";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6482918703
"333444000";"Помещение";"78:36:0013101";41,3;"Договор купли-продажи";"10.2016";"11.2016";1948000,00;47167,07;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;"Парголово";"Заречная";"22";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6482918705
"12230465039";"Помещение";"78:36:1310201";37,1;"Договор купли-продажи";"10.2016";"11.2016";2840500,00;76563,34;;"Жилое помещение";;;;"Ипотека";;"квартира";"40265558000";"Г.Санкт-Петербург";;;"Парголово";"Парнасная (Торфяное)";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6482918731
"10896362040";"Помещение";"78:12:0006355";26,7;"Договор купли-продажи";"11.2016";"11.2016";2003000,00;75018,73;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6482918751
"10198386006";"Помещение";"78:42:0015106";38,7;"Договор купли-продажи";"11.2016";"11.2016";2800000,00;72351,42;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Первомайская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6482918752
"350398000";"Помещение";"78:31:0151502";82,7;"Договор купли-продажи";"11.2016";"11.2016";8000000,00;96735,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40298565000";"Г.Санкт-Петербург";;;;"Кременчугская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6482918777
"136619038";"Помещение";"78:34:0004223";36,8;"Договор купли-продажи";"04.2008";"11.2016";3419500,00;92921,20;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6482918780
"10919296037";"Помещение";"78:10:0005136";24,3;"Договор купли-продажи";"11.2016";"11.2016";2456000,00;101069,96;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кондратьевский";"24";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6482918795
"137392041";"Помещение";"78:15:0008442";71,5;"Договор купли-продажи";"11.2016";"11.2016";634361,23;8872,19;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ветеранов";"4";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6482918806
