"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"145281035";"Помещение";"78:40:0008617";57,1;"Договор купли-продажи";"04.2016";"04.2016";1500000,00;26269,70;"1/5";"Жилое помещение";;;;"Ипотека";38,6;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471351020
"125559035";"Помещение";"78:40:0008319";47,4;"Договор купли-продажи";"03.2016";"04.2016";2190000,00;46202,53;"1/2";"Жилое помещение";;;;"Ипотека";26,6;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6471351045
"49740030";"Помещение";"78:32:0008008";83,8;"Договор купли-продажи";"04.2016";"04.2016";400000,00;4773,27;"14/53";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262566000";"Г.Санкт-Петербург";;;;"Бумажная";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6471351058
"106157000";"Помещение";"78:34:0415902";84,1;"Договор купли-продажи";"04.2016";"04.2016";3280000,00;39001,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6471351126
"10953959039";"Здание";"78:36:0005573";24,6;"Договор купли-продажи";"04.2016";"04.2016";151000000,00;6138211,38;;"Нежилое помещение";;"1";;"Ипотека";;"водомерный узел";"40265564000";"Г.Санкт-Петербург";;;;"2-й Верхний";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6471351131
"95298036";"Помещение";"78:13:0007410";34,7;"Договор купли-продажи";"04.2016";"04.2016";3230000,00;93083,57;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Славы";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471351163
"88653037";"Помещение";"78:10:0005170";43,6;"Договор купли-продажи";"04.2016";"04.2016";2000000,00;45871,56;;"Жилое помещение";;;;"Ипотека";28,1;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кондратьевский";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6471351196
"61280033";"Помещение";"78:06:0002048";176,2;"Договор купли-продажи";"04.2016";"04.2016";16600000,00;94211,12;;"Жилое помещение";;;;"Ипотека";60,3;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"14-я В.О.";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471351200
"597492039";"Помещение";"78:36:0005508";38,5;"Договор купли-продажи";"04.2016";"04.2016";2620000,00;68051,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6471351205
"70482030";"Помещение";"78:32:0001663";106,5;"Договор купли-продажи";"04.2016";"04.2016";1200000,00;11267,61;"18/73";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262566000";"Г.Санкт-Петербург";;;;"Курляндская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471351218
"10694553034";"Помещение";"78:14:0007520";70,1;"Договор купли-продажи";"03.2016";"04.2016";3700000,00;52781,74;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Смоленская";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471351338
"30634033";"Помещение";"78:06:0220602";29,2;"Договор купли-продажи";"04.2016";"04.2016";1400000,00;47945,21;;"Жилое помещение";;;;"Ипотека";16,7;"Квартира";"40263565000";"Г.Санкт-Петербург";;;;"Железноводская";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471351401
"11589742040";"Помещение";"78:12:0007201";44;"Договор купли-продажи";"08.2015";"04.2016";1100000,00;25000,00;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Рыбацкий";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471351435
"162035040";"Помещение";"78:12:0007145";45,5;"Договор купли-продажи";"04.2016";"04.2016";1200000,00;26373,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Седова";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471351460
"37547032";"Помещение";"78:11:0006106";72,6;"Договор купли-продажи";"04.2016";"04.2016";600000,00;8264,46;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Хасанская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471351468
"150048036";"Помещение";"78:13:0007412";30;"Договор купли-продажи";"04.2016";"04.2016";2150000,00;71666,67;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Будапештская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471351495
"126500035";"Помещение";"78:40:0008313";67;"Договор купли-продажи";"04.2016";"04.2016";2650000,00;39552,24;"26/43";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471351560
"75864036";"Помещение";"78:13:0007446";61,9;"Договор купли-продажи";"04.2016";"04.2016";2600000,00;42003,23;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Олеко Дундича";"9";6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6471351566
"51353040";"Помещение";"78:12:0006304";59,9;"Договор купли-продажи";"04.2016";"04.2016";1850000,00;30884,81;;"Жилое помещение";;;;"Ипотека";43;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Искровский";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6471351601
"30184000";"Помещение";"78:32:0001059";12,3;"Договор купли-продажи";"04.2016";"04.2016";2380000,00;193495,94;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Реки Фонтанки";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471351621
"11596922040";"Помещение";"78:12:0006355";59,5;"Договор купли-продажи";"04.2016";"04.2016";3000000,00;50420,17;"1/2";"Жилое помещение";;;;"Ипотека";;"квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471351634
"132518040";"Помещение";"78:12:0630801";33,3;"Договор купли-продажи";"04.2016";"04.2016";2529000,00;75945,95;;"Жилое помещение";;;;"Ипотека";17,5;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Подвойского";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471351686
"46630039";"Земельный участок";"78:36:0005507";10606;"Договор купли-продажи";"02.2016";"04.2016";230000000,00;21685,84;;"Земли населенных пунктов";;;;"Ипотека";;;"40265566000";"Г.Санкт-Петербург";;;;"Прокофьева";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471351728
"69764038";"Помещение";"78:34:0004007";41,2;"Договор купли-продажи";"04.2016";"04.2016";2900000,00;70388,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Омская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471351736
"40037004";"Помещение";"78:38:0011131";77,1;"Договор купли-продажи";"04.2016";"04.2016";2000000,00;25940,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;"Дубковское";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471351787
"263577038";"Помещение";"78:34:0004004";84,5;"Договор купли-продажи";"04.2016";"04.2016";4670000,00;55266,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Матроса Железняка";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471351799
"119546037";"Помещение";"78:10:0005146";49,8;"Договор купли-продажи";"03.2016";"04.2016";1422234,00;28558,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пискарёвский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6471351806
"66074030";"Помещение";"78:32:0001671";129,5;"Договор купли-продажи";"04.2016";"04.2016";1147000,00;8857,14;"19/79";"Жилое помещение";;;;"Ипотека";79,2;"Квартира";"40262565000";"Г.Санкт-Петербург";;;;"6-я Красноармейская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471351807
"154464040";"Помещение";"78:12:0006302";51,7;"Договор купли-продажи";"04.2016";"04.2016";3300000,00;63829,79;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Большевиков";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471351879
"84607042";"Помещение";"78:31:0001523";80,7;"Договор купли-продажи";"03.2016";"03.2016";4000000,00;49566,29;"3/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298565000";"Г.Санкт-Петербург";;;;"Черняховского";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6471351889
"117937036";"Помещение";"78:13:0007416";101,6;"Договор купли-продажи";"03.2016";"04.2016";1249500,00;12298,23;"1/7";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Турку";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471351894
"37875036";"Помещение";"78:13:0007406";66,9;"Договор купли-продажи";"04.2016";"04.2016";3900000,00;58295,96;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Бухарестская";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471351939
"41251041";"Помещение";"78:15:0803501";61,4;"Договор купли-продажи";"04.2016";"04.2016";4144000,00;67491,86;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276565000";"Г.Санкт-Петербург";;;;"Зои Космодемьянской";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471351967
"10320907035";"Помещение";"78:40:0008307";54,1;"Договор купли-продажи";"04.2016";"04.2016";1700000,00;31423,29;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6471352011
"185704040";"Помещение";"78:12:0007202";67,8;"Договор купли-продажи";"04.2016";"04.2016";4100000,00;60471,98;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Караваевская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471352027
"259808038";"Помещение";"78:34:0415902";34,6;"Договор купли-продажи";"04.2016";"04.2016";2700000,00;78034,68;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Шуваловский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471352077
"10254808006";"Помещение";"78:42:0018304";62,2;"Договор купли-продажи";"04.2016";"04.2016";1975000,00;31752,41;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Изборская (Славянка)";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6471352149
"213790040";"Помещение";"78:12:0006301";62,1;"Договор купли-продажи";"03.2016";"04.2016";1500000,00;24154,59;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Тельмана";"6";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6471352150
"114754000";"Помещение";"78:11:0005608";62,7;"Договор купли-продажи";"03.2016";"04.2016";1700000,00;27113,24;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"18";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6471352252
"194636040";"Помещение";"78:12:0633102";23,6;"Договор купли-продажи";"04.2016";"04.2016";1995000,00;84533,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471352300
"56993040";"Помещение";"78:12:0006320";89,6;"Договор купли-продажи";"04.2016";"04.2016";3900000,00;43526,79;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Клочков";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6471352303
"165998037";"Помещение";"78:10:0005105";98,9;"Договор купли-продажи";"04.2016";"04.2016";523676,61;5295,01;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40273563000";"Г.Санкт-Петербург";;;;"Финский";"3";6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471352341
"210212038";"Помещение";"78:34:0004286";88;"Договор купли-продажи";"03.2016";"04.2016";700000,00;7954,55;"1/2";"Жилое помещение";;;;"Ипотека";50,8;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Комендантский";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471352417
"80299041";"Помещение";"78:15:0008405";41,5;"Договор купли-продажи";"04.2016";"04.2016";2150000,00;51807,23;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Народного Ополчения";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471352421
"65857038";"Помещение";"78:34:0004103";30,1;"Договор купли-продажи";"04.2016";"04.2016";900000,00;29900,33;;"Жилое помещение";;;;"Ипотека";17,5;"Квартира";"40270564000";"Г.Санкт-Петербург";;;"Ленинград";"Аэродромная";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6471352442
"49564032";"Помещение";"78:11:0006109";46,2;"Договор купли-продажи";"04.2016";"04.2016";1000000,00;21645,02;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энтузиастов";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471352451
"11359004";"Здание";"78:38:0011139";272,9;"Договор купли-продажи";"12.2015";"01.2016";11200000,00;41040,67;;"Жилое помещение";;"2";;"Ипотека";;"Жилой дом";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471352499
"143672000";"Помещение";"78:07:0003170";64,3;"Договор купли-продажи";"03.2016";"04.2016";1759000,00;27356,14;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40288564000";"Г.Санкт-Петербург";;;;"Медиков";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6471352510
"163919037";"Помещение";"78:10:0005547";29,8;"Договор купли-продажи";"04.2016";"04.2016";1924177,00;64569,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ушинского";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6471352521
"30168036";"Помещение";"78:13:0007430";54,9;"Договор купли-продажи";"04.2016";"04.2016";900000,00;16393,44;"1/20";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Бухарестская";"10";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6471352522
"11653280037";"Помещение";"78:10:0005125";36,6;"Договор купли-продажи";"04.2016";"04.2016";2598000,00;70983,61;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"21";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471352640
"11107746038";"Помещение";"78:34:0410802";58,1;"Договор купли-продажи";"04.2016";"04.2016";7600000,00;130808,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471352683
"12221217039";"Помещение";"78:36:0013255";60,3;"Договор купли-продажи";"04.2016";"04.2016";3000000,00;49751,24;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Парголово";;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471352719
"29631036";"Помещение";"78:13:0007430";51,8;"Договор купли-продажи";"04.2016";"04.2016";1400000,00;27027,03;"1/2";"Жилое помещение";;;;"Ипотека";29,7;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Бухарестская";"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6471352741
"62772041";"Помещение";"78:15:0008403";28,7;"Договор купли-продажи";"03.2016";"04.2016";2350000,00;81881,53;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6471352861
"10656501035";"Здание";"78:40:0009052";607,1;"Договор купли-продажи";"10.2015";"01.2016";553026,00;910,93;"48/607";"Жилое помещение";;"3";;"Ипотека";;"жилой дом";"40279501000";"Г.Санкт-Петербург";;"Красное Село";;"Лермонтова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6471352881
"42841002";"Помещение";"78:37:1710203";31,2;"Договор купли-продажи";"04.2016";"04.2016";2150000,00;68910,26;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;;"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6471352899
"101368033";"Помещение";"78:06:0002201";66,6;"Договор купли-продажи";"04.2016";"04.2016";6800000,00;102102,10;;"Жилое помещение";;;;"Ипотека";34,4;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Нахимова";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6471352900
"11657765037";"Помещение";"78:10:0005125";36,3;"Договор купли-продажи";"04.2016";"04.2016";1900000,00;52341,60;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273565000";"Г.Санкт-Петербург";;;;"Лабораторный";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471352950
"100667037";"Помещение";"78:10:0005554";68,1;"Договор купли-продажи";"04.2016";"04.2016";3100000,00;45521,29;"1/2";"Жилое помещение";;;;"Ипотека";44;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Луначарского";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471353053
"36907002";"Помещение";"78:37:0017116";38,4;"Договор купли-продажи";"04.2016";"04.2016";1900000,00;49479,17;"1/2";"Жилое помещение";;;;"Ипотека";19,9;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Ижорского Батальона";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6471353128
"11109721038";"Здание";"78:34:0004427";178,2;"Договор купли-продажи";"03.2016";"04.2016";2000000,00;11223,34;;"Жилое помещение";;"3";;"Ипотека";;"Жилой дом";"40270555000";"Г.Санкт-Петербург";;;"Лисий Нос";"Дуговая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471353141
"145281035";"Помещение";"78:40:0008617";57,1;"Договор купли-продажи";"04.2016";"04.2016";1500000,00;26269,70;"1/5";"Жилое помещение";;;;"Ипотека";38,6;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471353146
"139236036";"Помещение";"78:13:0007405";41,7;"Договор купли-продажи";"04.2016";"04.2016";2400000,00;57553,96;;"Жилое помещение";;;;"Ипотека";29,9;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Белы Куна";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6471353198
"10319548041";"Помещение";"78:15:0008020";37,6;"Договор купли-продажи";"04.2016";"04.2016";1700000,00;45212,77;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276565000";"Г.Санкт-Петербург";;;;"Оборонная";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6471353206
