"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"10711702041";"Помещение";"78:15:0008069";2037,4;"Договор купли-продажи";"10.2016";"02.2017";80000000,00;39265,73;;"Нежилое помещение";;;;"Ипотека";;"нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2017";"Не указан";"Не указан";"Сделка";6486976149
"139474035";"Помещение";"78:40:0008454";32,7;"Договор купли-продажи";"01.2017";"02.2017";1500000,00;45871,56;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Добровольцев";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6486976153
"389116000";"Помещение";"78:40:0008339";53,4;"Договор купли-продажи";"01.2017";"02.2017";1600000,00;29962,55;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976156
"64046040";"Помещение";"78:12:0006320";45,7;"Договор купли-продажи";"01.2017";"02.2017";3540000,00;77461,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Джона Рида";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6486976158
"123489000";"Помещение";"78:31:0162401";248,7;"Договор купли-продажи";"06.2016";"06.2016";114402000,00;460000,00;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Реки Фонтанки";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976164
"48972030";"Помещение";"78:32:0001681";112,4;"Договор купли-продажи";"01.2017";"02.2017";1000000,00;8896,80;"26/73";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262564000";"Г.Санкт-Петербург";;;"Ленинград";"Бронницкая";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6486976169
"178831035";"Помещение";"78:40:0008341";92,2;"Договор купли-продажи";"01.2017";"02.2017";500000,00;5422,99;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6486976179
"65231034";"Помещение";"78:14:0007549";48,2;"Договор купли-продажи";"01.2017";"02.2017";2540000,00;52697,10;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6486976180
"22917040";"Земельный участок";"78:12:0006319";1332;"Договор купли-продажи";"01.2017";"02.2017";500000,00;375,38;"133/1332";"Земли населенных пунктов";;;;"Ипотека";;;"40285569000";"Г.Санкт-Петербург";;;;"Пятилеток";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6486976181
"178831035";"Помещение";"78:40:0008341";92,2;"Договор купли-продажи";"01.2017";"02.2017";500000,00;5422,99;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6486976185
"46278041";"Помещение";"78:15:0008207";41,4;"Договор купли-продажи";"01.2017";"02.2017";3317626,00;80135,89;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Краснопутиловская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6486976196
"10626773032";"Помещение";"78:11:0006068";94,1;"Договор купли-продажи";"01.2017";"02.2017";8200000,00;87141,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Свердловская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6486976206
"96338038";"Помещение";"78:34:0004105";65;"Договор купли-продажи";"01.2017";"02.2017";3948000,00;60738,46;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270564000";"Г.Санкт-Петербург";;;;"Серебристый";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6486976209
"461953000";"Помещение";"78:14:0007610";45,5;"Договор купли-продажи";"01.2017";"01.2017";5145000,00;113076,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976211
"175148040";"Помещение";"78:12:0006314";57,7;"Договор купли-продажи";"01.2017";"02.2017";2500000,00;43327,56;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солидарности";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6486976213
"32652033";"Помещение";"78:06:0002203";37,3;"Договор купли-продажи";"01.2017";"02.2017";1000000,00;26809,65;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40263565000";"Г.Санкт-Петербург";;;;"Капитанская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6486976218
"101502038";"Помещение";"78:34:0410301";60,2;"Договор купли-продажи";"01.2017";"02.2017";3544000,00;58870,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270564000";"Г.Санкт-Петербург";;;;"Серебристый";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6486976220
"112989040";"Помещение";"78:12:0634301";46,3;"Договор купли-продажи";"01.2017";"02.2017";3133026,00;67667,95;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285565000";"Г.Санкт-Петербург";;;;"Народная";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6486976223
"75993040";"Помещение";"78:12:0006303";69,8;"Договор купли-продажи";"01.2017";"02.2017";1050000,00;15042,98;"15/52";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285566000";"Г.Санкт-Петербург";;;;"Евдокима Огнева";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6486976232
"86067034";"Помещение";"78:14:0007547";34,6;"Договор купли-продажи";"01.2017";"02.2017";700000,00;20231,21;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284563000";"Г.Санкт-Петербург";;;;"Новоизмайловский";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6486976235
"390077000";"Помещение";"78:40:0008339";23,8;"Договор купли-продажи";"01.2017";"01.2017";795000,00;33403,36;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"13";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976239
"101426938004";"Помещение";"78:38:0011501";127,3;"Договор купли-продажи";"01.2017";"02.2017";7100000,00;55773,76;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;"Грибная";"1, 2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6486976240
"120909036";"Помещение";"78:13:0007419";59,6;"Договор купли-продажи";"01.2017";"02.2017";2750000,00;46140,94;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Турку";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6486976246
"64625033";"Помещение";"78:06:0002078";99,2;"Договор купли-продажи";"01.2017";"02.2017";1200000,00;12096,77;"21/60";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"18-я В.О.";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6486976249
"64170041";"Помещение";"78:15:0008052";53,8;"Договор купли-продажи";"01.2017";"02.2017";417984,00;7769,22;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6486976255
"87441042";"Помещение";"78:31:0001217";86,8;"Договор купли-продажи";"01.2017";"02.2017";1800000,00;20737,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Восстания";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6486976257
"130059032";"Помещение";"78:11:0006061";94,2;"Договор купли-продажи";"01.2017";"02.2017";1395000,00;14808,92;"13/69";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278562000";"Г.Санкт-Петербург";;;"Ленинград";"Большеохтинский";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6486976263
"185594040";"Помещение";"78:12:0007202";67,5;"Договор купли-продажи";"01.2017";"02.2017";1000000,00;14814,81;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Караваевская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6486976264
"211722040";"Помещение";"78:12:0007209";1419,8;"Договор купли-продажи";"12.2016";"12.2016";390000,00;274,69;;"Нежилое помещение";;;;"Ипотека";;"магазин";"40285564000";"Г.Санкт-Петербург";;;;"Шлиссельбургский";"1, 2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6486976269
"270088000";"Помещение";"78:14:0007517";73,9;"Договор купли-продажи";"01.2017";"02.2017";8202000,00;110987,82;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976278
"491123000";"Помещение";"78:40:0008339";35,3;"Договор купли-продажи";"01.2017";"01.2017";1000000,00;28328,61;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976280
"109713037";"Помещение";"78:10:0005169";45,8;"Договор купли-продажи";"01.2017";"02.2017";2700000,00;58951,97;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6486976285
"268648000";"Помещение";"78:36:0013101";41,5;"Договор купли-продажи";"01.2017";"02.2017";3200000,00;77108,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"16";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6486976287
"10135511006";"Помещение";"78:42:0018238";56;"Договор купли-продажи";"01.2017";"02.2017";3000000,00;53571,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294501000";"Г.Санкт-Петербург";;"Пушкин";;"Красносельское";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6486976290
"85839034";"Помещение";"78:14:0007683";43,7;"Договор купли-продажи";"01.2017";"02.2017";3000000,00;68649,89;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6486976304
"67400040";"Помещение";"78:12:0007202";34,9;"Договор купли-продажи";"01.2017";"02.2017";1200000,00;34383,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Дмитрия Устинова";"12";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6486976312
"45066042";"Помещение";"78:31:0001499";122,2;"Договор купли-продажи";"09.2016";"09.2016";45000000,00;368248,77;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Невский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6486976319
"644781039";"Помещение";"78:36:0005517";45,9;"Договор купли-продажи";"01.2017";"02.2017";3700000,00;80610,02;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энгельса";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6486976335
"10161212031";"Помещение";"78:07:0003115";164,9;"Договор купли-продажи";"05.2012";"03.2016";9849885,00;59732,47;;"Жилое помещение";;;;"Без обременения";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Каменноостровский";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6486976337
"165343036";"Помещение";"78:13:0007422";234,5;"Договор купли-продажи";"01.2017";"02.2017";960000,00;4093,82;"13/151";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Купчинская";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6486976339
"44015002";"Помещение";"78:37:1711103";70,7;"Договор купли-продажи";"01.2017";"02.2017";2385000,00;33734,09;"16/36";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Ленина";"6";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6486976340
"156405040";"Помещение";"78:12:0631501";34,2;"Договор купли-продажи";"01.2017";"02.2017";1615000,00;47222,22;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Большевиков";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6486976341
"103779040";"Помещение";"78:12:0714002";79,7;"Договор купли-продажи";"01.2017";"02.2017";2300000,00;28858,22;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Бабушкина";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6486976342
