"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"92664034";"Помещение";"78:14:0007547";55,6;"Договор купли-продажи";"02.2017";"02.2017";2000000,00;35971,22;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40284563000";"Г.Санкт-Петербург";;;;"Новоизмайловский";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487155787
"138897037";"Помещение";"78:10:0005538";45,9;"Договор купли-продажи";"02.2017";"02.2017";500000,00;10893,25;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6487155805
"99278040";"Помещение";"78:12:0006305";87,6;"Договор купли-продажи";"02.2017";"02.2017";1500000,00;17123,29;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Крыленко";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6487155827
"10611848038";"Помещение";"78:34:0415902";34;"Договор купли-продажи";"02.2017";"02.2017";1500000,00;44117,65;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6487155840
"169904040";"Помещение";"78:12:0006314";45,8;"Договор купли-продажи";"02.2017";"02.2017";1400000,00;30567,69;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солидарности";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487155846
"10246214006";"Помещение";"78:42:0018304";45,2;"Договор купли-продажи";"02.2017";"02.2017";600000,00;13274,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Колпинское";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6487155872
"10484893038";"Помещение";"78:34:0004004";40,7;"Договор купли-продажи";"12.2016";"02.2017";2603545,15;63969,17;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Матроса Железняка";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6487155876
"209419038";"Помещение";"78:34:0004234";118,9;"Договор купли-продажи";"02.2017";"02.2017";6300000,00;52985,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Новосельковская";"3-4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487155889
"65436030";"Помещение";"78:32:0001672";127,3;"Договор купли-продажи";"02.2017";"02.2017";1250000,00;9819,32;"25/182";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262565000";"Г.Санкт-Петербург";;;;"5-я Красноармейская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6487155925
"331345000";"Помещение";"78:36:0013101";40,6;"Договор купли-продажи";"01.2017";"02.2017";2946000,00;72561,58;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;"Парголово";"Заречная";"27";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487155934
"135531041";"Помещение";"78:15:0008409";45,6;"Договор купли-продажи";"02.2017";"02.2017";3200000,00;70175,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ветеранов";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487155938
"169904040";"Помещение";"78:12:0006314";45,8;"Договор купли-продажи";"02.2017";"02.2017";1400000,00;30567,69;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солидарности";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487155953
"141999037";"Помещение";"78:10:0005550";31,1;"Договор купли-продажи";"02.2017";"02.2017";1300000,00;41800,64;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6487156003
"428911000";"Помещение";"78:40:0008341";41,2;"Договор купли-продажи";"02.2017";"02.2017";3650000,00;88592,23;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"18";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487156007
"235278038";"Помещение";"78:34:0004162";29,6;"Договор купли-продажи";"02.2017";"02.2017";1500000,00;50675,68;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"11";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487156012
"164843036";"Помещение";"78:13:0007429";555,4;"Договор купли-продажи";"02.2017";"02.2017";1400000,00;2520,71;"14/320";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Загребский";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487156020
"125880035";"Помещение";"78:40:0008319";48,3;"Договор купли-продажи";"02.2017";"02.2017";2050000,00;42443,06;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487156026
"68273038";"Помещение";"78:34:0412501";88,9;"Договор купли-продажи";"01.2017";"02.2017";1237000,00;13914,51;"16/60";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270565000";"Г.Санкт-Петербург";;;;"Ольховая";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487156038
"38091040";"Помещение";"78:12:0007150";44,7;"Договор купли-продажи";"02.2017";"02.2017";980000,00;21923,94;"16/90";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"Шелгунова";"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487156039
"100444034";"Помещение";"78:14:0007687";70,4;"Договор купли-продажи";"02.2017";"02.2017";500000,00;7102,27;"100/476";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487156048
"17739003";"Помещение";"78:34:0010221";63,8;"Договор купли-продажи";"02.2017";"02.2017";4533370,00;71055,96;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40280501000";"Г.Санкт-Петербург";;"Кронштадт";;"Станюковича";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6487156050
"605771039";"Помещение";"78:36:0535303";44,7;"Договор купли-продажи";"02.2017";"02.2017";3920000,00;87695,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6487156068
"60593042";"Помещение";"78:31:0001276";232,2;"Договор купли-продажи";"02.2017";"02.2017";1496000,00;6442,72;"17/152";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кирочная";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487156069
"65666030";"Помещение";"78:32:0001671";57,4;"Договор купли-продажи";"02.2017";"02.2017";1500000,00;26132,40;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40262565000";"Г.Санкт-Петербург";;;;"5-я Красноармейская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6487156084
"65066035";"Помещение";"78:40:0008307";38,4;"Договор купли-продажи";"01.2017";"02.2017";1938460,81;50480,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487156086
"612518039";"Помещение";"78:36:0005013";68,6;"Договор купли-продажи";"10.2012";"02.2017";935000,00;13629,74;"10/50";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6487156090
"124360032";"Помещение";"78:11:0006081";30,4;"Договор купли-продажи";"02.2017";"02.2017";947882,00;31180,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пискарёвский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487156092
"93502037";"Помещение";"78:10:0005539";70,5;"Договор купли-продажи";"02.2017";"02.2017";2400000,00;34042,55;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Культуры";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487156144
"84564034";"Помещение";"78:14:0007683";43,6;"Договор купли-продажи";"02.2017";"02.2017";1100000,00;25229,36;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487156150
"64199041";"Помещение";"78:15:0008052";53,9;"Договор купли-продажи";"02.2017";"02.2017";3000000,00;55658,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487156151
"10496526038";"Помещение";"78:34:0413001";48,7;"Договор купли-продажи";"04.2016";"04.2016";3400000,00;69815,20;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270565000";"Г.Санкт-Петербург";;;;"Комендантская";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487156173
"68045034";"Помещение";"78:14:0007672";29,8;"Договор купли-продажи";"02.2017";"02.2017";1300000,00;43624,16;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленсовета";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6487156180
"63548038";"Помещение";"78:34:0412701";52,5;"Договор купли-продажи";"02.2017";"02.2017";1100000,00;20952,38;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Авиаконструкторов";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487156195
"87220038";"Помещение";"78:34:0004223";38,8;"Договор купли-продажи";"02.2017";"02.2017";1870000,00;48195,88;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487156203
"507567000";"Помещение";"78:42:1850206";89,2;"Договор купли-продажи";"02.2017";"02.2017";3778612,00;42361,12;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";;"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487156217
"83934040";"Помещение";"78:12:0007136";38,9;"Договор купли-продажи";"02.2017";"02.2017";2700000,00;69408,74;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285562000";"Г.Санкт-Петербург";;;;"Ивановская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487156219
"270133000";"Помещение";"78:14:0007517";40,6;"Договор купли-продажи";"02.2017";"02.2017";2000000,00;49261,08;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"11";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487156220
"103888032";"Помещение";"78:11:0006040";58,7;"Договор купли-продажи";"02.2017";"02.2017";3200000,00;54514,48;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Металлистов";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487156239
"28492033";"Помещение";"78:06:0002097";91,8;"Договор купли-продажи";"02.2017";"02.2017";3500000,00;38126,36;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40263563000";"Г.Санкт-Петербург";;;;"Гаванская";"5";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487156249
"40405034";"Помещение";"78:14:0007646";44,7;"Договор купли-продажи";"02.2017";"02.2017";1500000,00;33557,05;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Космонавтов";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487156260
"103029037";"Помещение";"78:10:0005543";37,1;"Договор купли-продажи";"02.2017";"02.2017";1200000,00;32345,01;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Луначарского";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487156276
"139614035";"Помещение";"78:40:0008454";43,6;"Договор купли-продажи";"01.2017";"02.2017";800000,00;18348,62;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Добровольцев";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6487156281
"73431030";"Помещение";"78:32:0001682";181,7;"Договор купли-продажи";"02.2017";"02.2017";1920000,00;10566,87;"34/123";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262564000";"Г.Санкт-Петербург";;;;"Малодетскосельский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487156292
"146556040";"Помещение";"78:12:0632101";60,7;"Договор купли-продажи";"02.2017";"02.2017";2300000,00;37891,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Российский";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"201";"Не указан";"Не указан";"Сделка";6487156295
"10257095006";"Помещение";"78:42:0018304";61,7;"Договор купли-продажи";"01.2017";"02.2017";3887100,00;63000,00;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Колпинское";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6487156324
"90203002";"Помещение";"78:37:1711404";235,1;"Договор купли-продажи";"02.2017";"02.2017";720000,00;3062,53;"12/136";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Заводской";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6487156328
"61355033";"Помещение";"78:06:0002048";65,4;"Договор купли-продажи";"01.2017";"02.2017";2275000,00;34785,93;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"14-я В.О.";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487156336
"108636041";"Помещение";"78:15:0008301";44,2;"Договор купли-продажи";"02.2017";"02.2017";1000000,00;22624,43;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6487156337
"11602918040";"Помещение";"78:12:0631901";54,6;"Договор купли-продажи";"01.2017";"01.2017";2000000,00;36630,04;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6487156338
"38091040";"Помещение";"78:12:0007150";44,7;"Договор купли-продажи";"02.2017";"02.2017";980000,00;21923,94;"16/90";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"Шелгунова";"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487156342
"10252094006";"Помещение";"78:42:0018304";62,2;"Договор купли-продажи";"02.2017";"02.2017";2000000,00;32154,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Колпинское";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6487156347
"15971003";"Помещение";"78:34:0010354";40,2;"Договор купли-продажи";"02.2017";"02.2017";1882000,00;46815,92;"1/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40280501000";"Г.Санкт-Петербург";;"Кронштадт";;"Петровская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487156367
"449325000";"Помещение";"78:06:0002095";244,1;"Договор купли-продажи";"01.2017";"02.2017";15669000,00;64190,91;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;;"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487156370
"214317037";"Помещение";"78:10:0005551";38,4;"Договор купли-продажи";"02.2017";"02.2017";3800000,00;98958,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ушинского";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6487156375
"79653035";"Помещение";"78:40:0008307";72,5;"Договор купли-продажи";"02.2017";"02.2017";4590000,00;63310,34;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Захарова";"16";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487156377
"121016036";"Помещение";"78:13:0007419";60,2;"Договор купли-продажи";"02.2017";"02.2017";2850000,00;47342,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Турку";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487156378
"54466032";"Помещение";"78:11:0006104";51,9;"Договор купли-продажи";"02.2017";"02.2017";2600000,00;50096,34;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энтузиастов";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487156382
"133240040";"Помещение";"78:12:0630801";29,1;"Договор купли-продажи";"01.2017";"02.2017";2400000,00;82474,23;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Подвойского";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6487156395
"117097000";"Помещение";"78:34:0004366";76,1;"Договор купли-продажи";"12.2016";"02.2017";2000300,00;26285,15;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6487156398
"103888032";"Помещение";"78:11:0006040";58,7;"Договор купли-продажи";"02.2017";"02.2017";3200000,00;54514,48;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Металлистов";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487156404
