"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"104546036";"Помещение";"78:13:0007418";29,3;"Договор купли-продажи";"03.2016";"03.2016";2610000,00;89078,50;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Софийская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6469298786
"43061037";"Помещение";"78:10:0522301";44,1;"Договор купли-продажи";"02.2016";"02.2016";1000000,00;22675,74;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Верности";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6469298794
"33307002";"Помещение";"78:37:0017220";67,9;"Договор купли-продажи";"02.2016";"03.2016";2990000,00;44035,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Загородная";"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6469298795
"10913899040";"Помещение";"78:12:0006355";63,5;"Договор купли-продажи";"02.2016";"02.2016";3760000,00;59212,60;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"18";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298810
"85587031";"Помещение";"78:07:0003048";61,1;"Договор купли-продажи";"02.2016";"02.2016";164227,00;2687,84;"89/404";"Жилое помещение";;;;"Ипотека";40,4;"Квартира";"40288562000";"Г.Санкт-Петербург";;;;"Саблинская";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6469298815
"142543032";"Помещение";"78:11:0006028";31,4;"Договор купли-продажи";"02.2016";"02.2016";1500000,00;47770,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278563000";"Г.Санкт-Петербург";;;;"Таллинская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6469298823
"126563038";"Помещение";"78:34:0004151";69,1;"Договор купли-продажи";"02.2016";"02.2016";1172000,00;16960,93;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Яхтенная";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298828
"71973038";"Помещение";"78:34:0410903";59,6;"Договор купли-продажи";"02.2016";"03.2016";2000000,00;33557,05;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Парашютная";"5";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6469298835
"185187037";"Помещение";"78:10:0522301";44,6;"Договор купли-продажи";"02.2016";"03.2016";3060000,00;68609,87;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Науки";"5";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6469298838
"171378036";"Помещение";"78:13:0744701";58,8;"Договор купли-продажи";"02.2016";"03.2016";1200000,00;20408,16;;"Жилое помещение";;;;"Ипотека";32,6;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Малая Балканская";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6469298846
"218949040";"Помещение";"78:12:0631901";35,2;"Договор купли-продажи";"01.2009";"02.2016";1213804,80;34483,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;"Ленинград";"Бадаева";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6469298854
"86834037";"Помещение";"78:10:0005163";43,7;"Договор купли-продажи";"02.2016";"03.2016";1394000,00;31899,31;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кондратьевский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6469298860
"77831040";"Помещение";"78:12:0006303";44,7;"Договор купли-продажи";"02.2016";"03.2016";1500000,00;33557,05;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285566000";"Г.Санкт-Петербург";;;;"Евдокима Огнева";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6469298861
"112070041";"Помещение";"78:15:0008443";59,5;"Договор купли-продажи";"02.2016";"02.2016";750000,00;12605,04;"12/43";"Жилое помещение";;;;"Ипотека";;"Квартира";"40276562000";"Г.Санкт-Петербург";;;;"Стойкости";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469298870
"10892555006";"Помещение";"78:42:0018209";76,1;"Договор купли-продажи";"12.2015";"03.2016";4552000,00;59816,03;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294501000";"Г.Санкт-Петербург";;"Пушкин";;"Архитектора Данини";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469298875
"10913899040";"Помещение";"78:12:0006355";63,5;"Договор купли-продажи";"02.2016";"02.2016";3760000,00;59212,60;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"18";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298906
"10714584034";"Помещение";"78:14:0007717";8;"Договор купли-продажи";"11.2014";"03.2016";52350000,00;6543750,00;;"Нежилое помещение";;;;"Ипотека";;"нежилое помещение";"40284564000";"Г.Санкт-Петербург";;;;"Стартовая";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298908
"10624879032";"Помещение";"78:11:0006102";76;"Договор купли-продажи";"02.2016";"03.2016";700000,00;9210,53;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Передовиков";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298914
"42128030";"Помещение";"78:32:0001168";113,3;"Договор купли-продажи";"02.2016";"03.2016";1250000,00;11032,66;"16/64";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6469298919
"113938038";"Помещение";"78:34:0004105";52,2;"Договор купли-продажи";"02.2016";"03.2016";3984000,00;76321,84;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Богатырский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6469298925
"117320036";"Помещение";"78:13:0007416";57,5;"Договор купли-продажи";"02.2016";"02.2016";4369000,00;75982,61;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Турку";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6469298933
"10714580034";"Помещение";"78:14:0007717";7,9;"Договор купли-продажи";"11.2014";"03.2016";52350000,00;6626582,28;;"Нежилое помещение";;;;"Ипотека";;"нежилое помещение";"40284564000";"Г.Санкт-Петербург";;;;"Стартовая";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469298937
"56225034";"Помещение";"78:14:0007547";44,7;"Договор купли-продажи";"02.2016";"03.2016";1500000,00;33557,05;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кубинская";"4";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6469298944
"61033033";"Помещение";"78:06:0002049";94;"Договор купли-продажи";"01.2016";"02.2016";1000000,00;10638,30;"16/53";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"14-я В.О.";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6469298945
"10210668006";"Помещение";"78:42:0015106";69,3;"Договор купли-продажи";"10.2011";"03.2016";2745295,20;39614,65;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Первомайская";"17";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6469298947
"122788040";"Помещение";"78:12:0006345";70,7;"Договор купли-продажи";"01.2016";"02.2016";1100000,00;15558,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6469298958
"137976037";"Помещение";"78:10:0005542";31,4;"Договор купли-продажи";"02.2016";"03.2016";1500000,00;47770,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Светлановский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6469298960
"74924040";"Помещение";"78:12:0631202";67,1;"Договор купли-продажи";"03.2016";"03.2016";2320000,00;34575,26;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дыбенко";"7";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6469298973
"44190040";"Помещение";"78:12:0006304";44,9;"Договор купли-продажи";"02.2016";"03.2016";2000000,00;44543,43;"2/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285566000";"Г.Санкт-Петербург";;;;"Шотмана";"5";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6469298978
"29728037";"Помещение";"78:10:0005144";41,1;"Договор купли-продажи";"02.2016";"03.2016";2000000,00;48661,80;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273565000";"Г.Санкт-Петербург";;;"Ленинград";"Брюсовская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469298989
"116457032";"Помещение";"78:11:0006106";65;"Договор купли-продажи";"02.2016";"02.2016";1000000,00;15384,62;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;"Ленинград";"Белорусская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6469298996
"82086037";"Помещение";"78:10:0005217";31,3;"Договор купли-продажи";"02.2016";"03.2016";2880000,00;92012,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Карпинского";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6469299002
"63810030";"Помещение";"78:32:0001635";201,9;"Договор купли-продажи";"02.2016";"03.2016";1350000,00;6686,48;"22/140";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262564000";"Г.Санкт-Петербург";;;;"Клинский";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6469299004
"56667032";"Помещение";"78:11:0006081";31,5;"Договор купли-продажи";"02.2016";"03.2016";1400000,00;44444,44;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Блюхера";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6469299010
