"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"98990041";"Помещение";"78:15:0008301";63,4;"Договор купли-продажи";"03.2017";"04.2017";2250000,00;35488,96;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488842711
"22411003";"Помещение";"78:34:0010343";48;"Договор купли-продажи";"03.2017";"04.2017";1700000,00;35416,67;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40280501000";"Г.Санкт-Петербург";;"Кронштадт";;"Андреевская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488842714
"108956037";"Помещение";"78:10:0005169";31;"Договор купли-продажи";"02.2016";"02.2016";1600000,00;51612,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6488842732
"94391033";"Помещение";"78:06:0222201";103,6;"Договор купли-продажи";"03.2017";"04.2017";4081454,62;39396,28;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"12";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488842743
"10415009035";"Помещение";"78:40:0008391";26,1;"Договор купли-продажи";"03.2017";"04.2017";1500000,00;57471,26;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"18";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6488842748
"25517036";"Помещение";"78:13:0741401";44,7;"Договор купли-продажи";"03.2017";"03.2017";300000,00;6711,41;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40296564000";"Г.Санкт-Петербург";;;;"Альпийский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842761
"72767030";"Помещение";"78:32:0001071";75,4;"Договор купли-продажи";"03.2017";"03.2017";5500000,00;72944,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40262561000";"Г.Санкт-Петербург";;;;"Люблинский";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488842763
"129363034";"Помещение";"78:14:0770104";65,5;"Договор купли-продажи";"03.2017";"04.2017";1250000,00;19083,97;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284564000";"Г.Санкт-Петербург";;;;"Взлётная";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842764
"61601041";"Помещение";"78:15:0008403";57,8;"Договор купли-продажи";"12.2012";"03.2017";3000000,00;51903,11;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"6";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842766
"156573034";"Помещение";"78:14:0007547";43,2;"Договор купли-продажи";"03.2017";"03.2017";3600000,00;83333,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Краснопутиловская";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6488842773
"94030032";"Помещение";"78:11:0006105";58,2;"Договор купли-продажи";"03.2017";"03.2017";1600000,00;27491,41;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Ленская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488842778
"145432032";"Помещение";"78:11:0006056";488,8;"Договор купли-продажи";"03.2017";"03.2017";968926,00;1982,25;"18/300";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Металлистов";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842786
"10924271039";"Помещение";"78:36:0005359";46,1;"Договор купли-продажи";"03.2017";"04.2017";4800000,00;104121,48;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Есенина";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842800
"47158002";"Помещение";"78:37:1710202";42,6;"Договор купли-продажи";"03.2017";"03.2017";2536000,00;59530,52;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Веры Слуцкой";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6488842801
"49132040";"Помещение";"78:12:0006303";29,1;"Договор купли-продажи";"03.2017";"03.2017";1984087,00;68181,68;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Искровский";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488842802
"197173037";"Помещение";"78:10:0005211";90,1;"Договор купли-продажи";"03.2017";"03.2017";453026,00;5028,04;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Гражданский";"3";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842805
"65282038";"Помещение";"78:34:0004103";60,2;"Договор купли-продажи";"03.2017";"04.2017";1400000,00;23255,81;"11/25";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270564000";"Г.Санкт-Петербург";;;"Ленинград";"Аэродромная";"3";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842806
"57813031";"Помещение";"78:07:0003062";78,6;"Договор купли-продажи";"03.2017";"03.2017";4500000,00;57251,91;;"Жилое помещение";;;;"Ипотека";;"квартира";"40288561000";"Г.Санкт-Петербург";;;;"Съезжинская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488842815
"10175959006";"Помещение";"78:42:1832202";27,7;"Договор купли-продажи";"03.2017";"04.2017";570000,00;20577,62;"2/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";;"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842822
"30975033";"Помещение";"78:06:0002058";38;"Договор купли-продажи";"03.2017";"04.2017";3400000,00;89473,68;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40263565000";"Г.Санкт-Петербург";;;;"Железноводская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6488842823
"57610002";"Помещение";"78:37:1710101";43,1;"Договор купли-продажи";"03.2017";"04.2017";2936000,00;68120,65;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Павловская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842825
"236804038";"Помещение";"78:34:0004231";46,1;"Договор купли-продажи";"03.2017";"04.2017";4133026,00;89653,49;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270567000";"Г.Санкт-Петербург";;;;"Новоколомяжский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6488842835
"411463000";"Помещение";"78:10:0005125";26,8;"Договор купли-продажи";"03.2017";"03.2017";2552000,00;95223,88;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488842840
"189390038";"Помещение";"78:34:0414105";1762,7;"Договор купли-продажи";"03.2017";"03.2017";1320000,00;748,85;"26/1143";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Сестрорецкая";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842844
"610758039";"Помещение";"78:36:0553301";60,3;"Договор купли-продажи";"12.2016";"03.2017";2638000,00;43747,93;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842850
"142283035";"Помещение";"78:40:0008454";48,8;"Договор купли-продажи";"03.2017";"03.2017";1500000,00;30737,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Добровольцев";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6488842856
"56585002";"Помещение";"78:37:1710101";54,3;"Договор купли-продажи";"03.2017";"04.2017";1000000,00;18416,21;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Павловская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488842861
"10535067006";"Здание";"78:42:0016302";132;"Договор купли-продажи";"03.2017";"04.2017";3420000,00;25909,09;;"Жилой дом";;"2";;"Ипотека";;"Здание";"40294502000";"Г.Санкт-Петербург";;"Павловск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488842866
"72977037";"Помещение";"78:10:0005138";31,3;"Договор купли-продажи";"03.2017";"03.2017";2000000,00;63897,76;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Замшина";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488842870
"168209040";"Помещение";"78:12:0006313";61,9;"Договор купли-продажи";"03.2017";"03.2017";1000000,00;16155,09;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Солидарности";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6488842889
"837619000";"Помещение";"78:40:0008339";120,8;"Договор купли-продажи";"03.2017";"03.2017";12604493,00;104341,83;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40279562000";"Г.Санкт-Петербург";;;;;"16";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2017";"Не указан";"Не указан";"Сделка";6488842892
"142256038";"Помещение";"78:34:0414301";43,1;"Договор купли-продажи";"03.2012";"03.2017";3000000,00;69605,57;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Дибуновская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488842897
"10475905040";"Помещение";"78:12:0632301";40,6;"Договор купли-продажи";"03.2017";"03.2017";2712500,00;66810,34;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6488842909
"129429038";"Помещение";"78:34:0412601";45,7;"Договор купли-продажи";"03.2017";"03.2017";2174000,00;47571,12;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270566000";"Г.Санкт-Петербург";;;;"Шаврова";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842924
"342674000";"Помещение";"78:31:0151502";69,6;"Договор купли-продажи";"03.2017";"04.2017";2870000,00;41235,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40298565000";"Г.Санкт-Петербург";;;;"Кременчугская";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488842925
"37236030";"Помещение";"78:32:0001077";115,5;"Договор купли-продажи";"03.2017";"03.2017";1438020,00;12450,39;"66/249";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Римского-Корсакова";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6488842946
"245858038";"Помещение";"78:34:0410401";68,9;"Договор купли-продажи";"03.2017";"03.2017";7000000,00;101596,52;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Коломяжский";"15";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6488842964
"131528037";"Помещение";"78:10:0005224";59,1;"Договор купли-продажи";"03.2017";"04.2017";1500000,00;25380,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Руставели";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6488842984
"143410041";"Помещение";"78:15:0843302";58,4;"Договор купли-продажи";"03.2017";"03.2017";4165000,00;71318,49;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ветеранов";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488842991
"185516000";"Помещение";"78:34:0004281";39,4;"Договор купли-продажи";"03.2017";"03.2017";1650000,00;41878,17;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Парашютная";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488842994
"109430000";"Помещение";"78:34:0415902";96,7;"Договор купли-продажи";"03.2017";"04.2017";5700000,00;58945,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"20";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488843012
"10504546042";"Помещение";"78:31:0001222";49,7;"Договор купли-продажи";"03.2017";"03.2017";10000000,00;201207,24;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40298566000";"Г.Санкт-Петербург";;;;"Стремянная";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488843013
"144796040";"Помещение";"78:12:0007161";44,6;"Договор купли-продажи";"02.2017";"04.2017";2616000,00;58654,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"2-й Рабфаковский";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488843025
"81346005";"Помещение";"78:40:2053502";67,6;"Договор купли-продажи";"03.2017";"03.2017";1800000,00;26627,22;"5/17";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290502000";"Г.Санкт-Петербург";;"Ломоносов";;"Ораниенбаумский";"1";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488843026
"430278000";"Помещение";"78:40:0008341";62;"Договор купли-продажи";"03.2017";"04.2017";4980000,00;80322,58;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6488843032
"11479829039";"Помещение";"78:36:1310101";58,2;"Договор купли-продажи";"03.2017";"03.2017";4400000,00;75601,37;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;"Парголово";"Заречная";"25";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6488843044
"123039040";"Помещение";"78:12:0006345";31,7;"Договор купли-продажи";"03.2017";"03.2017";1990000,00;62776,03;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6488843051
"859320000";"Помещение";"78:34:0412104";26,5;"Договор купли-продажи";"03.2017";"03.2017";1292375,00;48768,87;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Репищева";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2017";"Не указан";"Не указан";"Сделка";6488843055
"91280031";"Помещение";"78:07:0003245";114,5;"Договор купли-продажи";"03.2017";"03.2017";15000000,00;131004,37;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40288566000";"Г.Санкт-Петербург";;;;"Морской";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488843077
"49074034";"Помещение";"78:14:0007553";49,4;"Договор купли-продажи";"03.2017";"04.2017";2000000,00;40485,83;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Костюшко";"3";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6488843080
