"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"28585002";"Помещение";"78:37:0017115";45;"Договор купли-продажи";"03.2017";"04.2017";800000,00;17777,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Анисимова";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6489226463
"70612041";"Помещение";"78:15:0008435";59,2;"Договор купли-продажи";"03.2017";"04.2017";450000,00;7601,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Жукова";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6489226473
"64154041";"Помещение";"78:15:0008052";52,8;"Договор купли-продажи";"03.2017";"04.2017";1860000,00;35227,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6489226489
"114163034";"Помещение";"78:14:0007687";53,5;"Договор купли-продажи";"03.2017";"04.2017";1600000,00;29906,54;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пулковское";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6489226495
"344000000";"Помещение";"78:40:0008341";79,7;"Договор купли-продажи";"03.2017";"04.2017";1660000,00;20828,11;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"19";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226519
"88305005";"Помещение";"78:40:0019282";38,7;"Договор купли-продажи";"03.2017";"04.2017";2409408,50;62258,62;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40290501000";"Г.Санкт-Петербург";;"Петергоф";;;"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6489226522
"69503035";"Помещение";"78:40:0008479";55;"Договор купли-продажи";"04.2017";"04.2017";1362515,00;24773,00;"1/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Лётчика Пилютова";"3";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6489226529
"136172034";"Помещение";"78:14:0767804";30,3;"Договор купли-продажи";"03.2017";"04.2017";2640000,00;87128,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Витебский";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6489226539
"10343880035";"Помещение";"78:40:0008341";43,9;"Договор купли-продажи";"03.2017";"04.2017";2000000,00;45558,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6489226541
"666424039";"Помещение";"78:36:0005529";32,4;"Договор купли-продажи";"12.2015";"04.2017";1000000,00;30864,20;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Есенина";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6489226544
"151854000";"Земельный участок";"78:40:0008501";32216;"Договор купли-продажи";"09.2013";"02.2016";105078951,00;3261,70;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;21;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226552
"11123309038";"Помещение";"78:34:0415902";33,1;"Договор купли-продажи";"03.2017";"04.2017";2000000,00;60422,96;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6489226561
"452188000";"Земельный участок";"78:40:0008501";8983;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;11697,53;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226584
"151968000";"Земельный участок";"78:40:0008501";2866;"Договор купли-продажи";"09.2013";"02.2016";105078951,00;36663,97;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;21;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226595
"151910000";"Земельный участок";"78:40:0008501";66392;"Договор купли-продажи";"09.2013";"02.2016";1625000000,00;24475,84;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;60;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226604
"451738000";"Земельный участок";"78:40:0008501";182;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;577356,87;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226613
"119231035";"Помещение";"78:40:0846101";35,1;"Договор купли-продажи";"03.2017";"04.2017";800000,00;22792,02;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ветеранов";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6489226614
"126016040";"Помещение";"78:12:0006342";30,7;"Договор купли-продажи";"04.2017";"04.2017";2136000,00;69576,55;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6489226615
"151947000";"Земельный участок";"78:40:0008501";164;"Договор купли-продажи";"09.2013";"02.2016";105078951,00;640725,31;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;21;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226617
"451966000";"Земельный участок";"78:40:0008501";43502;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;2415,50;;"Земли населенных пунктов";;;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226632
"201325040";"Помещение";"78:12:0006314";44,8;"Договор купли-продажи";"03.2017";"04.2017";3045000,00;67968,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Коллонтай";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6489226634
"498416000";"Помещение";"78:36:0005359";38,1;"Договор купли-продажи";"02.2017";"04.2017";2665000,00;69947,51;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265562000";"Г.Санкт-Петербург";;;;"Лиственная";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226635
"259531000";"Помещение";"78:14:0007642";46,4;"Договор купли-продажи";"03.2017";"04.2017";3285000,00;70797,41;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Московский";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226643
"106656034";"Помещение";"78:14:0007548";35;"Договор купли-продажи";"03.2017";"04.2017";2000000,00;57142,86;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Варшавская";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6489226648
"56863035";"Помещение";"78:40:0008460";45;"Договор купли-продажи";"03.2017";"04.2017";1774219,00;39427,09;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Авангардная";"3";4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6489226651
"186127040";"Помещение";"78:12:0007202";33,6;"Договор купли-продажи";"03.2017";"04.2017";1100000,00;32738,10;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Караваевская";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6489226657
"142786040";"Помещение";"78:12:0007159";57,6;"Договор купли-продажи";"03.2017";"04.2017";1500000,00;26041,67;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"Рабфаковская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6489226679
"128580041";"Помещение";"78:15:0008436";50,3;"Договор купли-продажи";"03.2017";"04.2017";1500000,00;29821,07;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дачный";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6489226683
"570514000";"Помещение";"78:40:0008339";85,8;"Договор купли-продажи";"03.2017";"04.2017";3000000,00;34965,04;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279562000";"Г.Санкт-Петербург";;;;;"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2017";"Не указан";"Не указан";"Сделка";6489226684
"56454036";"Помещение";"78:13:0007429";39,5;"Договор купли-продажи";"04.2017";"04.2017";1040000,00;26329,11;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Загребский";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6489226698
"46990041";"Помещение";"78:15:0008204";79,9;"Договор купли-продажи";"04.2017";"04.2017";1600000,00;20025,03;"20/56";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Краснопутиловская";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6489226717
"597493039";"Помещение";"78:36:0005508";66,2;"Договор купли-продажи";"03.2017";"04.2017";438399,60;6622,35;"16/42";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6489226721
"520621000";"Помещение";"78:42:0015106";32,2;"Договор купли-продажи";"04.2017";"04.2017";2000000,00;62111,80;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Новгородский";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226723
"77794030";"Помещение";"78:32:0007507";88,2;"Договор купли-продажи";"04.2017";"04.2017";1900000,00;21541,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6489226745
"451569000";"Земельный участок";"78:40:0008501";217;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;484234,80;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226747
"42746034";"Помещение";"78:14:0007646";30,7;"Договор купли-продажи";"03.2017";"04.2017";1600000,00;52117,26;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Космонавтов";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6489226755
"452183000";"Земельный участок";"78:40:0008501";1952;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;53831,43;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226762
"117975032";"Помещение";"78:11:0006114";50,6;"Договор купли-продажи";"03.2017";"04.2017";1980334,00;39137,04;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278565000";"Г.Санкт-Петербург";;;;"Отечественная";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6489226788
"10319865034";"Помещение";"78:14:0007680";25,5;"Договор купли-продажи";"03.2017";"04.2017";2500000,00;98039,22;;"Жилое помещение";;;;"Ипотека";;"квартира";"40284565000";"Г.Санкт-Петербург";;;;"Пулковская";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6489226801
"39983030";"Помещение";"78:32:0001149";67,3;"Договор купли-продажи";"03.2017";"04.2017";5200000,00;77265,97;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Садовая";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6489226802
"339161000";"Помещение";"78:34:0410303";34,1;"Договор купли-продажи";"04.2017";"04.2017";2050000,00;60117,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226835
"375692000";"Помещение";"78:40:0008341";61,1;"Договор купли-продажи";"03.2017";"04.2017";4270000,00;69885,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226847
"78779040";"Помещение";"78:12:0007107";55;"Договор купли-продажи";"03.2017";"04.2017";1280000,00;23272,73;"10/34";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6489226856
"214977040";"Помещение";"78:12:0634301";47,4;"Договор купли-продажи";"03.2017";"04.2017";1600000,00;33755,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285565000";"Г.Санкт-Петербург";;;;"Народная";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6489226859
"451475000";"Земельный участок";"78:40:0008501";28422;"Договор купли-продажи";"09.2013";"09.2016";105078951,00;3697,10;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226874
"151947000";"Земельный участок";"78:40:0008501";164;"Договор купли-продажи";"09.2013";"02.2016";105078951,00;640725,31;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;21;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226884
"487619000";"Помещение";"78:13:0007420";38,4;"Договор купли-продажи";"03.2017";"04.2017";3697758,00;96295,78;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Южное";"15";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226887
"459694000";"Помещение";"78:40:0008339";64,5;"Договор купли-продажи";"01.2017";"04.2017";3000000,00;46511,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279562000";"Г.Санкт-Петербург";;;;;"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6489226907
"10370298035";"Помещение";"78:40:0008391";53,1;"Договор купли-продажи";"03.2017";"04.2017";675000,00;12711,86;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6489226909
