"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"10641218038";"Помещение";"78:34:0004152";40,9;"Договор купли-продажи";"12.2015";"01.2016";3000000,00;73349,63;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Богатырский";"14";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6454212207
"10322316035";"Помещение";"78:40:0008341";54,2;"Договор купли-продажи";"12.2015";"01.2016";2500000,00;46125,46;"1/3";"Жилое помещение";;;;"Ипотека";;"квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"10";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6454219308
"62184005";"Помещение";"78:40:0019312";57,6;"Договор купли-продажи";"12.2015";"01.2016";470000,00;8159,72;"1/5";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290501000";"Г.Санкт-Петербург";;"Петергоф";;"Халтурина";"5";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6454220594
"56130002";"Помещение";"78:37:1710101";56,2;"Договор купли-продажи";"01.2016";"01.2016";1919424,00;34153,45;"1/5";"Жилое помещение";;;;"Ипотека";41,4;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Павловская";"2";5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6454239041
"11604089040";"Помещение";"78:12:0007203";41,3;"Договор купли-продажи";"12.2015";"01.2016";3738000,00;90508,47;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Рыбацкий";"25";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454268529
"37441033";"Помещение";"78:06:0002201";38,2;"Договор купли-продажи";"12.2015";"01.2016";2700000,00;70680,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кораблестроителей";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6454269238
"141265038";"Помещение";"78:34:0414106";42,4;"Договор купли-продажи";"12.2015";"01.2016";1700000,00;40094,34;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Академика Шиманского";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6454271968
"11605487040";"Помещение";"78:12:0007160";68,3;"Договор купли-продажи";"10.2015";"01.2016";3547824,00;51944,71;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"1-й Рабфаковский";"4";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454275010
"162319040";"Помещение";"78:12:0007150";44,8;"Договор купли-продажи";"12.2015";"01.2016";3017500,00;67354,91;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Седова";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6454281846
"24381034";"Земельный участок";"78:14:0007701";615;"Договор купли-продажи";"12.2015";"01.2016";800000,00;1300,81;"1/2";"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"40000000000";"Г.Санкт-Петербург";;;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454288509
"11854125038";"Помещение";"78:34:0415601";50,5;"Договор купли-продажи";"01.2016";"01.2016";2500000,00;49504,95;;"Жилое помещение";;;;"Ипотека";;"квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454288967
"11598751040";"Помещение";"78:12:0006355";49,1;"Договор купли-продажи";"12.2015";"01.2016";2553000,00;51995,93;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454300375
"11854125038";"Помещение";"78:34:0415601";50,5;"Договор купли-продажи";"01.2016";"01.2016";2500000,00;49504,95;;"Жилое помещение";;;;"Ипотека";;"квартира";"40270562000";"Г.Санкт-Петербург";;;;"Туристская";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454300466
"202901038";"Помещение";"78:34:0004153";53;"Договор купли-продажи";"01.2016";"01.2016";2000000,00;37735,85;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Богатырский";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6454311624
"38783000";"Помещение";"78:31:0151502";45,9;"Договор купли-продажи";"12.2015";"01.2016";4390000,00;95642,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454322195
"62900041";"Помещение";"78:15:0008403";43,9;"Договор купли-продажи";"12.2015";"01.2016";2400000,00;54669,70;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454339688
"11599508040";"Помещение";"78:12:0006355";86,9;"Договор купли-продажи";"12.2015";"01.2016";4788000,00;55097,81;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454346552
"68805032";"Помещение";"78:11:0006103";69,7;"Договор купли-продажи";"01.2016";"01.2016";1050000,00;15064,56;"3/7";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Индустриальный";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454346911
"137933032";"Помещение";"78:11:0006062";76,7;"Договор купли-продажи";"12.2015";"01.2016";2700000,00;35202,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Среднеохтинский";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6454348396
"140355035";"Помещение";"78:40:0008459";43,6;"Договор купли-продажи";"01.2016";"01.2016";930000,00;21330,28;"12/27";"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Добровольцев";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6454357694
"166851037";"Помещение";"78:10:0005555";44,7;"Договор купли-продажи";"12.2015";"01.2016";580000,00;12975,39;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40273564000";"Г.Санкт-Петербург";;;;"Черкасова";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454357755
"11217257032";"Помещение";"78:11:0005608";79,3;"Договор купли-продажи";"12.2015";"01.2016";2800000,00;35308,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278561000";"Г.Санкт-Петербург";;;;"Муринская";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454369253
"202074040";"Помещение";"78:12:0007159";59;"Договор купли-продажи";"12.2015";"01.2016";3900000,00;66101,69;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"1-й Рабфаковский";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454380260
"69241030";"Помещение";"78:32:0001158";358,1;"Договор купли-продажи";"12.2015";"01.2016";2327292,00;6499,00;"35/681";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262561000";"Г.Санкт-Петербург";;;;"Английский";"3";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454397918
"10899877040";"Помещение";"78:12:0006355";90,1;"Договор купли-продажи";"11.2015";"01.2016";1873247,00;20790,75;"1/6";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454403570
"41192002";"Помещение";"78:37:1710103";45,4;"Договор купли-продажи";"11.2015";"01.2016";1755633,12;38670,33;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Красных Партизан";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6454404124
"46998002";"Помещение";"78:37:1710202";45,4;"Договор купли-продажи";"01.2016";"01.2016";3638000,00;80132,16;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Веры Слуцкой";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454404255
"595842039";"Помещение";"78:36:0005516";45,9;"Договор купли-продажи";"01.2016";"01.2016";2000000,00;43572,98;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6454409172
"29185004";"Помещение";"78:38:1113201";55;"Договор купли-продажи";"01.2016";"01.2016";1200000,00;21818,18;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454417846
"10477032040";"Помещение";"78:12:0007201";24,3;"Договор купли-продажи";"12.2015";"01.2016";1330000,00;54732,51;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Рыбацкий";"18";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454421303
"681293039";"Помещение";"78:36:0551101";53,95;"Договор купли-продажи";"12.2015";"01.2016";2000000,00;37071,36;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6454425783
"10327301032";"Помещение";"78:11:0006025";75,6;"Договор купли-продажи";"12.2015";"01.2016";2700000,00;35714,29;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40278563000";"Г.Санкт-Петербург";;;;"Стахановцев";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454429518
"226628038";"Помещение";"78:34:0004003";45,3;"Договор купли-продажи";"01.2016";"01.2016";1422234,00;31395,89;;"Жилое помещение";;;;"Ипотека";20,4;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Ланское";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454436239
"90245032";"Помещение";"78:11:0006057";54,3;"Договор купли-продажи";"12.2015";"01.2016";2961000,00;54530,39;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278562000";"Г.Санкт-Петербург";;;;"Краснодонская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6454437898
"62997037";"Помещение";"78:10:0005211";44,7;"Договор купли-продажи";"12.2015";"01.2016";1825000,00;40827,74;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Гражданский";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454438058
"11601627040";"Помещение";"78:12:0007203";59,1;"Договор купли-продажи";"12.2015";"01.2016";4000000,00;67681,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Рыбацкий";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454441339
"70477030";"Помещение";"78:32:0001663";109;"Договор купли-продажи";"12.2015";"01.2016";6867994,00;63009,12;;"Жилое помещение";;;;"Ипотека";74,1;"Квартира";"40262566000";"Г.Санкт-Петербург";;;;"Курляндская";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6454443513
"11217151032";"Помещение";"78:11:0005608";92,6;"Договор купли-продажи";"12.2015";"01.2016";3800000,00;41036,72;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454456223
"66071041";"Помещение";"78:15:0008301";60,5;"Договор купли-продажи";"12.2015";"01.2016";1098000,00;18148,76;"18/43";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Жукова";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454457908
"55037036";"Помещение";"78:13:0007436";54,7;"Договор купли-продажи";"01.2016";"01.2016";1830000,00;33455,21;;"Жилое помещение";;;;"Ипотека";31;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дунайский";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454463456
"10367684035";"Помещение";"78:40:0008391";28,4;"Договор купли-продажи";"12.2015";"01.2016";1157861,00;40769,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленинский";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454473478
"41192002";"Помещение";"78:37:1710103";45,4;"Договор купли-продажи";"11.2015";"01.2016";1900000,00;41850,22;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Красных Партизан";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6454479527
"116963032";"Помещение";"78:11:0006148";61;"Договор купли-продажи";"12.2015";"01.2016";850000,00;13934,43;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Осипенко";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6454483303
"11216995032";"Помещение";"78:11:0005608";79,8;"Договор купли-продажи";"12.2015";"01.2016";3047000,00;38182,96;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"18";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454485659
"77094040";"Помещение";"78:12:0006303";44,6;"Договор купли-продажи";"12.2015";"01.2016";1200000,00;26905,83;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285566000";"Г.Санкт-Петербург";;;;"Евдокима Огнева";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454486192
"81168040";"Помещение";"78:12:0006308";72,5;"Договор купли-продажи";"12.2015";"01.2016";1650000,00;22758,62;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285567000";"Г.Санкт-Петербург";;;;"Антонова-Овсеенко";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454524292
"11217097032";"Помещение";"78:11:0005608";93,1;"Договор купли-продажи";"12.2015";"01.2016";2242000,00;24081,63;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"13";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454526177
"38148041";"Помещение";"78:15:0008410";43,9;"Договор купли-продажи";"12.2015";"01.2016";2125000,00;48405,47;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6454531928
"40897002";"Помещение";"78:37:0017201";31,5;"Договор купли-продажи";"12.2015";"01.2016";1200000,00;38095,24;;"Жилое помещение";;;;"Ипотека";17,8;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Красная";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6454534322
"94851037";"Помещение";"78:10:0005535";32,3;"Договор купли-продажи";"12.2015";"01.2016";3650000,00;113003,10;"1/8";"Жилое помещение";;;;"Ипотека";16,5;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Культуры";"7";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454537002
"135888034";"Помещение";"78:14:0767804";41,3;"Договор купли-продажи";"12.2015";"01.2016";2200000,00;53268,77;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Витебский";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454540785
"117080040";"Помещение";"78:12:0006319";39;"Договор купли-продажи";"01.2016";"01.2016";1150000,00;29487,18;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;"Ленинград";"Бадаева";"9";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6454541027
"116761041";"Помещение";"78:15:0843402";45,8;"Договор купли-продажи";"12.2015";"01.2016";700000,00;15283,84;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40276562000";"Г.Санкт-Петербург";;;;"Бурцева";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454542712
"10519073038";"Помещение";"78:34:0004281";87,5;"Договор купли-продажи";"12.2015";"01.2016";4597000,00;52537,14;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Парашютная";"18";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6454545925
"11853464038";"Помещение";"78:34:0415902";50,4;"Договор купли-продажи";"01.2016";"01.2016";455000,00;9027,78;"4/10";"Жилое помещение";;;;"Ипотека";;"квартира";"40270562000";"Г.Санкт-Петербург";;;;"Лыжный";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454546014
"83660002";"Помещение";"78:37:1711202";229,2;"Договор купли-продажи";"01.2016";"01.2016";680000,00;2966,84;"12/143";"Жилое помещение";;;;"Ипотека";143,3;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Машиностроителей";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6454547345
"49149042";"Помещение";"78:31:0001283";98,9;"Договор купли-продажи";"01.2016";"01.2016";1700000,00;17189,08;"25/64";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Реки Фонтанки";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6454553370
"77094040";"Помещение";"78:12:0006303";44,6;"Договор купли-продажи";"12.2015";"01.2016";1200000,00;26905,83;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285566000";"Г.Санкт-Петербург";;;;"Евдокима Огнева";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454585918
"243906038";"Помещение";"78:34:0004202";63,3;"Договор купли-продажи";"12.2015";"01.2016";7660000,00;121011,06;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Фермское";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6454593545
"55308002";"Помещение";"78:37:0017116";56,5;"Договор купли-продажи";"12.2015";"01.2016";3327000,00;58884,96;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Октябрьская";"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454596356
"11590736040";"Помещение";"78:12:0631901";47,1;"Договор купли-продажи";"12.2015";"01.2016";1491000,00;31656,05;;"Жилое помещение";;;;"Ипотека";;"квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454601324
"47772034";"Помещение";"78:14:0007681";33,4;"Договор купли-продажи";"12.2015";"01.2016";2050000,00;61377,25;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Космонавтов";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454601331
"10718239034";"Помещение";"78:14:0007520";91,9;"Договор купли-продажи";"01.2016";"01.2016";2100000,00;22850,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Киевская";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454613659
"11605485040";"Помещение";;67,3;"Договор купли-продажи";"10.2015";"01.2016";3338906,00;49612,27;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40285563000";"Г.Санкт-Петербург";;;;"1-й Рабфаковский";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6454616365
"48953036";"Помещение";"78:13:0007430";54,2;"Договор купли-продажи";"12.2015";"01.2016";1300000,00;23985,24;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Димитрова";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6454621840
