"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"34717037";"Помещение";"78:10:0005212";59,3;"Договор купли-продажи";"02.2017";"03.2017";2850000,00;48060,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273562000";"Г.Санкт-Петербург";;;;"Вавиловых";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6487594851
"10313787041";"Помещение";"78:15:0008067";203,2;"Договор купли-продажи";"04.2016";"04.2016";70000000,00;344488,19;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487594854
"12221562039";"Помещение";"78:36:0005508";34,7;"Договор купли-продажи";"02.2017";"03.2017";1600000,00;46109,51;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6487594858
"82073036";"Помещение";"78:13:0007405";44,2;"Договор купли-продажи";"02.2017";"02.2017";2000000,00;45248,87;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пражская";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6487594864
"144849041";"Помещение";"78:15:0844001";59;"Договор купли-продажи";"02.2017";"03.2017";2450000,00;41525,42;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ветеранов";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6487594867
"68050034";"Помещение";"78:14:0007672";56,1;"Договор купли-продажи";"02.2017";"03.2017";1575000,00;28074,87;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Ленсовета";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487594871
"135309041";"Помещение";"78:15:0008202";54,3;"Договор купли-продажи";"02.2017";"02.2017";3983000,00;73351,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276564000";"Г.Санкт-Петербург";;;;"Маринеско";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487594881
"47798032";"Помещение";"78:11:0006078";45,1;"Договор купли-продажи";"02.2017";"02.2017";453026,00;10044,92;"2/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Энергетиков";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6487594883
"10637716032";"Помещение";"78:11:0006068";57,9;"Договор купли-продажи";"02.2017";"03.2017";2000000,00;34542,31;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Свердловская";"13";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487594886
"60006042";"Помещение";"78:31:0001057";78,2;"Договор купли-продажи";"12.2016";"03.2017";11200000,00;143222,51;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Садовая";"этаж подвальный";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6487594895
