"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"25260036";"Помещение";"78:13:0741401";44,7;"Договор купли-продажи";"12.2016";"01.2017";2800000,00;62639,82;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40296564000";"Г.Санкт-Петербург";;;;"Альпийский";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6485913321
"57367034";"Помещение";"78:14:0007547";44,3;"Договор купли-продажи";"12.2016";"01.2017";2300000,00;51918,74;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кубинская";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6485913323
"70009042";"Помещение";"78:31:0001457";163,9;"Договор купли-продажи";"11.2016";"01.2017";1591590,00;9710,74;"12/117";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298564000";"Г.Санкт-Петербург";;;;"8-я Советская";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6485913327
"35370004";"Помещение";"78:38:0011105";35,2;"Договор купли-продажи";"12.2016";"01.2017";2560000,00;72727,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;"Володарского";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6485913331
"94550040";"Помещение";"78:12:0006323";65,2;"Договор купли-продажи";"12.2016";"01.2017";2100000,00;32208,59;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6485913332
"654320039";"Помещение";"78:36:0005531";46;"Договор купли-продажи";"12.2016";"01.2017";450000,00;9782,61;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Северный";"6";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6485913335
"78034030";"Помещение";"78:32:0001296";53,8;"Договор купли-продажи";"12.2016";"01.2017";6000000,00;111524,16;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Канала Грибоедова";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6485913336
"66199033";"Помещение";"78:06:0002083";64,9;"Договор купли-продажи";"12.2016";"01.2017";880000,00;13559,32;"15/46";"Жилое помещение";;;;"Ипотека";;"Квартира";"40263561000";"Г.Санкт-Петербург";;;;"21-я В.О.";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6485913338
"197402040";"Помещение";"78:12:0633603";67;"Договор купли-продажи";"12.2016";"01.2017";1100000,00;16417,91;"6/43";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Тельмана";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6485913339
"144310036";"Помещение";"78:13:0744701";56,4;"Договор купли-продажи";"12.2016";"01.2017";3700000,00;65602,84;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Будапештская";"7";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6485913346
"705632039";"Помещение";"78:36:0005528";61,1;"Договор купли-продажи";"12.2016";"01.2017";1480000,00;24222,59;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Луначарского";"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6485913348
"94991033";"Помещение";"78:06:0002203";122;"Договор купли-продажи";"12.2016";"01.2017";2500000,00;20491,80;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6485913352
"162375038";"Помещение";"78:34:0412601";70,5;"Договор купли-продажи";"12.2016";"01.2017";2000000,00;28368,79;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Комендантский";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6485913353
"151450040";"Помещение";"78:12:0631501";52,2;"Договор купли-продажи";"12.2016";"01.2017";2440000,00;46743,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Большевиков";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6485913354
"177046038";"Помещение";"78:34:0004003";41,5;"Договор купли-продажи";"12.2016";"01.2017";680000,00;16385,54;"9/26";"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Ланское";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6485913355
"291982000";"Помещение";"78:14:0007517";97,6;"Договор купли-продажи";"12.2016";"01.2017";7095723,00;72702,08;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284561000";"Г.Санкт-Петербург";;;;"Заставская";"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6485913356
"282528000";"Помещение";"78:15:0008437";41,4;"Договор купли-продажи";"12.2016";"01.2017";2975000,00;71859,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276563000";"Г.Санкт-Петербург";;;;"Лёни Голикова";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6485913357
"629187039";"Помещение";"78:36:0005519";66,9;"Договор купли-продажи";"12.2016";"01.2017";1080000,00;16143,50;"13/49";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Художников";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6485913359
"80949037";"Помещение";"78:10:0005217";58,5;"Договор купли-продажи";"12.2016";"01.2017";3700000,00;63247,86;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Карпинского";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6485913367
"19526003";"Помещение";"78:34:0010335";55,7;"Договор купли-продажи";"12.2016";"01.2017";1205000,00;21633,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40280501000";"Г.Санкт-Петербург";;"Кронштадт";;"Флотская";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6485913368
