"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"137852034";"Помещение";"78:14:0007681";57,9;"Договор купли-продажи";"02.2016";"02.2016";1530000,00;26424,87;"204/399";"Жилое помещение";;;;"Ипотека";39,9;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Витебский";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6468630008
"10833858037";"Помещение";"78:10:0005542";63;"Договор купли-продажи";"02.2016";"02.2016";800000,00;12698,41;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Просвещения";"3";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468630081
"11599459040";"Помещение";"78:12:0006355";49,2;"Договор купли-продажи";"02.2016";"02.2016";1964650,00;39931,91;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468630226
"119524040";"Помещение";"78:12:0007201";52;"Договор купли-продажи";"02.2016";"02.2016";2850000,00;54807,69;;"Жилое помещение";;;;"Ипотека";30,5;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6468630265
"37298034";"Помещение";"78:14:0769204";33,8;"Договор купли-продажи";"02.2016";"02.2016";1600000,00;47337,28;;"Жилое помещение";;;;"Ипотека";18,8;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Звёздная";"10";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6468630451
"44365031";"Земельный участок";"78:07:0003250";4528;"Договор купли-продажи";"12.2015";"02.2016";70000000,00;15459,36;"49004/452800";"Земли населенных пунктов";;;;"Ипотека";;;"40288566000";"Г.Санкт-Петербург";;;"Ленинград";"2-я Берёзовая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6468630539
"672981039";"Помещение";"78:36:0005502";71,8;"Договор купли-продажи";"02.2016";"02.2016";1500000,00;20891,36;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40265566000";"Г.Санкт-Петербург";;;;"Жени Егоровой";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6468630657
"157031040";"Помещение";"78:12:0006310";64,6;"Договор купли-продажи";"11.2015";"02.2016";2100000,00;32507,74;;"Жилое помещение";;;;"Ипотека";42,26;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Большевиков";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6468630775
"31290037";"Помещение";"78:10:0005546";54,6;"Договор купли-продажи";"01.2016";"02.2016";2950000,00;54029,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;"Ленинград";"Брянцева";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6468630805
"12226960039";"Помещение";"78:36:1310101";28,8;"Договор купли-продажи";"01.2016";"02.2016";2635000,00;91493,06;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40265558000";"Г.Санкт-Петербург";;;;"Фёдора Абрамова";"15";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468630828
"91293040";"Помещение";"78:12:0006313";44,6;"Договор купли-продажи";"02.2016";"02.2016";800000,00;17937,22;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Коллонтай";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468630861
"31290037";"Помещение";"78:10:0005546";54,6;"Договор купли-продажи";"01.2016";"02.2016";2950000,00;54029,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;"Ленинград";"Брянцева";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6468631016
"74579036";"Помещение";"78:13:0007309";118,7;"Договор купли-продажи";"02.2016";"02.2016";1200000,00;10109,52;"17/86";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Обводного канала";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6468631082
"27782000";"Земельный участок";"78:42:1850203";30777;"Договор купли-продажи";"04.2005";"02.2016";73271835,00;2380,73;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"40294559000";"Г.Санкт-Петербург";;;"Шушары";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6468631150
"41121004";"Помещение";"78:38:1111402";49,4;"Договор купли-продажи";"12.2015";"02.2016";1852951,86;37509,15;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6468631169
"2165000";"Помещение";"78:38:0011501";94,5;"Договор купли-продажи";"02.2016";"02.2016";6000000,00;63492,06;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;"Всеволода Боброва";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468631222
"55588040";"Помещение";"78:12:0007209";33,2;"Договор купли-продажи";"02.2016";"02.2016";2400000,00;72289,16;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Шлиссельбургский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6468631249
"41833030";"Помещение";"78:32:0001713";76,7;"Договор дарения";"02.2016";"02.2016";600000,00;7822,69;"10/48";"Жилое помещение";;;;"Ипотека";;"Квартира";"40262564000";"Г.Санкт-Петербург";;;;"Серпуховская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6468631615
"2270000";"Помещение";"78:38:0011501";109,9;"Договор купли-продажи";"02.2016";"02.2016";5434000,00;49444,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468631839
"10347593034";"Помещение";"78:14:0764501";98,6;"Договор купли-продажи";"02.2016";"02.2016";6500000,00;65922,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"20";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6468632100
"712922039";"Помещение";"78:36:0005506";47,3;"Договор купли-продажи";"02.2016";"02.2016";1500000,00;31712,47;;"Жилое помещение";;;;"Ипотека";30,3;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6468632104
"90449036";"Помещение";"78:13:0741501";37,5;"Договор купли-продажи";"02.2016";"02.2016";2337000,00;62320,00;;"Жилое помещение";;;;"Ипотека";22,62;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Славы";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6468632184
"1070586004";"Земельный участок";"78:38:0022418";1229;"Договор купли-продажи";"12.2015";"02.2016";32980,00;26,83;;"Земли населенных пунктов";;;;"Ипотека";;;"40281509000";"Г.Санкт-Петербург";;"Зеленогорск";;"Курортная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6468632243
"141989035";"Помещение";"78:40:0008459";49,4;"Договор купли-продажи";"02.2016";"02.2016";1070000,00;21659,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40279564000";"Г.Санкт-Петербург";;;;"Добровольцев";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6468632326
"20257000";"Помещение";"78:40:0008339";78,1;"Договор купли-продажи";"12.2015";"02.2016";4900000,00;62740,08;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"8";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468632526
"58345002";"Помещение";"78:37:1710101";55,4;"Договор купли-продажи";"02.2016";"02.2016";500000,00;9025,27;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40277501000";"Г.Санкт-Петербург";;"Колпино";;"Пролетарская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6468632546
"39716030";"Помещение";"78:32:0001060";96,8;"Договор купли-продажи";"02.2016";"02.2016";1387500,00;14333,68;"23/67";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Садовая";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6468632557
"36182037";"Помещение";"78:10:0005212";47,2;"Договор купли-продажи";"02.2016";"02.2016";700000,00;14830,51;"11/31";"Жилое помещение";;;;"Ипотека";;"Квартира";"40273562000";"Г.Санкт-Петербург";;;;"Вавиловых";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6468632637
"71431042";"Помещение";"78:31:0001691";94,6;"Договор купли-продажи";"02.2016";"02.2016";500000,00;5285,41;"13/64";"Жилое помещение";;;;"Ипотека";;"Квартира";"40298566000";"Г.Санкт-Петербург";;;;"Социалистическая";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6468632699
"120060032";"Помещение";"78:11:0006112";44,5;"Договор купли-продажи";"02.2016";"02.2016";2500000,00;56179,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40278564000";"Г.Санкт-Петербург";;;;"Передовиков";"10";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468632954
"213931037";"Помещение";"78:10:0554601";44;"Договор купли-продажи";"02.2016";"02.2016";1300000,00;29545,45;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273567000";"Г.Санкт-Петербург";;;"Ленинград";"Брянцева";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6468633012
"10696202034";"Помещение";"78:14:0007691";105,7;"Договор купли-продажи";"01.2016";"02.2016";1400000,00;13245,03;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Пулковское";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468633027
"85344031";"Помещение";"78:07:0003111";81,4;"Договор купли-продажи";"02.2016";"02.2016";800000,00;9828,01;"133/537";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Подковырова";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6468633113
"10833858037";"Помещение";"78:10:0005542";63;"Договор купли-продажи";"02.2016";"02.2016";800000,00;12698,41;"1/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Просвещения";"3";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468633250
"200784038";"Помещение";"78:34:0004161";52,8;"Договор купли-продажи";"02.2016";"02.2016";1900000,00;35984,85;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Савушкина";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6468633391
"170294037";"Помещение";"78:10:0005555";44,4;"Договор купли-продажи";"02.2016";"02.2016";930000,00;20945,95;;"Жилое помещение";;;;"Ипотека";29,9;"Квартира";"40273564000";"Г.Санкт-Петербург";;;;"Черкасова";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6468633462
"181946036";"Помещение";"78:13:0007414";40,4;"Договор купли-продажи";"02.2016";"02.2016";1700000,00;42079,21;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;"Ленинград";"Белградская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6468633481
"180482038";"Помещение";"78:34:0004001";42,1;"Договор купли-продажи";"02.2016";"02.2016";1650000,00;39192,40;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270563000";"Г.Санкт-Петербург";;;;"Ланское";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6468633498
"11587998040";"Помещение";"78:12:0631901";23,6;"Договор купли-продажи";"02.2016";"02.2016";2400000,00;101694,92;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285569000";"Г.Санкт-Петербург";;;;"Союзный";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468633508
"33834002";"Помещение";"78:37:0017533";80,9;"Договор купли-продажи";"01.2016";"01.2016";700000,00;8652,66;"39/114";"Жилое помещение";;;;"Ипотека";56,7;"Квартира";"40277553000";"Г.Санкт-Петербург";;;"Понтонный";"Александра Товпеко";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6468633531
"60930030";"Помещение";"78:32:0001717";78,1;"Договор купли-продажи";"02.2016";"02.2016";350000,00;4481,43;"13/51";"Жилое помещение";;;;"Ипотека";50,8;"Квартира";"40262565000";"Г.Санкт-Петербург";;;;"Егорова";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6468633543
"10377888036";"Помещение";"78:13:0007436";25,4;"Договор купли-продажи";"02.2016";"02.2016";3400000,00;133858,27;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Дунайский";"17";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6468633564
"101302515004";"Помещение";"78:38:0011501";95,7;"Договор купли-продажи";"02.2016";"02.2016";1800000,00;18808,78;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;"этаж мансардный";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468633696
"87763031";"Помещение";"78:07:0003074";334,7;"Договор купли-продажи";"12.2015";"02.2016";23250000,00;69465,19;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Каменноостровский";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6468633740
"167611040";"Помещение";"78:12:0007145";34,3;"Договор купли-продажи";"02.2016";"02.2016";2060000,00;60058,31;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Седова";"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6468633796
"138467038";"Помещение";"78:34:0004230";74,3;"Договор купли-продажи";"02.2016";"02.2016";3816000,00;51359,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40270567000";"Г.Санкт-Петербург";;;;"Новоколомяжский";"8";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6468633807
"85740037";"Помещение";"78:10:0511201";82,9;"Договор купли-продажи";"02.2016";"02.2016";2580000,00;31121,83;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273563000";"Г.Санкт-Петербург";;;;"Комсомола";"6";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6468633822
"95822033";"Помещение";"78:06:0002203";72,8;"Договор купли-продажи";"01.2016";"02.2016";3380000,00;46428,57;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Морская";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6468633872
"10555091006";"Здание";"78:42:0015108";5091,9;"Договор купли-продажи";"12.2015";"02.2016";190000000,00;37314,17;;"Нежилое помещение";;"1";;"Ипотека";;"Нежилое здание";"40294559000";"Г.Санкт-Петербург";;;"Шушары";"Московское";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6468633895
"85008040";"Помещение";"78:12:0007145";49,3;"Договор купли-продажи";"02.2016";"02.2016";1800000,00;36511,16;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кибальчича";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6468633917
"90968031";"Помещение";"78:07:0003009";75,8;"Договор купли-продажи";"12.2015";"02.2016";540000,00;7124,01;;"Нежилое помещение";;;;"Ипотека";;"Помещение";"40000000000";"Г.Санкт-Петербург";;;;"Чапаева";"этаж подвальный";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6468633962
"90473005";"Помещение";"78:40:0019235";295,2;"Договор купли-продажи";"02.2016";"02.2016";10000000,00;33875,34;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290501000";"Г.Санкт-Петербург";;"Петергоф";"Петродворец";"Разводная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6468634063
"11214480032";"Помещение";"78:11:0005608";37,9;"Договор купли-продажи";"01.2016";"02.2016";2300000,00;60686,02;;"Жилое помещение";;;;"Ипотека";;"квартира";"40000000000";"Г.Санкт-Петербург";;;;;"16";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468634185
"101148311004";"Земельный участок";"78:38:0011502";647;"Договор купли-продажи";"01.2016";"02.2016";2065000,00;3191,65;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6468634397
"11598452040";"Помещение";"78:12:0006355";27,1;"Договор купли-продажи";"02.2016";"02.2016";1980000,00;73062,73;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"14";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468634411
"52357006";"Помещение";"78:42:1820706";43;"Договор купли-продажи";"02.2016";"02.2016";1800000,00;41860,47;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40294501000";"Г.Санкт-Петербург";;"Пушкин";;"Сапёрная";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6468634414
"161196038";"Помещение";"78:34:0004128";57,4;"Договор купли-продажи";"02.2016";"02.2016";1100000,00;19163,76;;"Жилое помещение";;;;"Ипотека";38,9;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Комендантский";"9";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6468634429
"41121004";"Помещение";"78:38:1111402";49,4;"Договор купли-продажи";"12.2015";"02.2016";514000,00;10404,86;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40281520000";"Г.Санкт-Петербург";;"Сестрорецк";;;"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6468634639
"108545042";"Помещение";"78:31:0001048";67;"Договор купли-продажи";"02.2016";"02.2016";1347000,00;20104,48;"15/45";"Жилое помещение";;;;"Ипотека";44,9;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Лиговский";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6468634864
"155956037";"Помещение";"78:10:0005215";70,6;"Договор купли-продажи";"01.2016";"02.2016";2250000,00;31869,69;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Тихорецкий";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6468635022
"11598811040";"Помещение";"78:12:0006355";27,6;"Договор купли-продажи";"02.2016";"02.2016";1803000,00;65326,09;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6468635220
"37768033";"Помещение";"78:06:0002201";52,8;"Договор купли-продажи";"02.2016";"02.2016";1800000,00;34090,91;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Кораблестроителей";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6468635223
